```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"RCB Financial Corporation","Rome,"GA"","2021","Magic Holdings II,"LLC"","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Michael W Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Sharon Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","M Willam Mathis Jr","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Mark C Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","N Von Lambert","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Jarrett E. Shadday","Common Stock","143436","6.73%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Holly Dudley Shadday","Common Stock","143436","6.73%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Jimmie G Dudley Jr","Common Stock","143436","6.73%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Jimmie Gadsen Dudley III","Common Stock","143436","6.73%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Allison S Dudley","Common Stock","143436","6.73%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Victoria Lynn Mathis","Common Stock","276644","12.97%","n/a"
"RCB Financial Corporation","Rome,"GA"","2021","Marsha S Dudley","Common Stock","143436","6.73%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"RCB Financial Corporation","Director and Chairman","C. King Askew","Member","BAB Real Estate,"LLC"","2021","Attorney","n/a"
"RCB Financial Corporation","Director","Paula D. Englis","CFO","Mind/Share,"Inc"","2021","Professor","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Pres/CEO","Ra-Lin and Assoc","2021","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Linco Properties","2021","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Fairview Family Partnership","2021","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Paramount Carrollton Managers","2021","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Paramount LaGrange Managers","2021","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","NDB","2021","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Wilson Ben Garrett","Partner","Tech Investment Partners","2021","Construction Co Exec","n/a"
"RCB Financial Corporation","Director","Darrell G. Lowrey","Pres/Co-Owner","Enchanted Properties","2021","Retired Orthopedic Surgeon","n/a"
"RCB Financial Corporation","Director","Darrell G. Lowrey","Co-Owner","Bar Nothing Ranch,"LLC"","2021","Retired Orthopedic Surgeon","n/a"
"RCB Financial Corporation","Director","Darrell G. Lowrey","President","BL & DL LLC","2021","Retired Orthopedic Surgeon","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","Director","Community Foundation for Greater Rome","2021","Real Estate Investor","n/a"
"RCB Financial Corporation","Director","Michael W. Mathis","President","Mathis Brothers Hardware & Supply","2021","Real Estate Investor","n/a"
