```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2016","Tracy L. Mathews CFB Trust","Common","198476","26%","2012315"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2016","Jennifer L. Parr CFB Trust","Common","190945","25%","2012315"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2016","Mark G. Morse CFB Trust","Common","152243","20%","2012315"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2016","Kelsea Morse,"Irrevocable Trust"","Common","43875","5%","2012315"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2016","Whitney Morse,"Irrevocable Trust"","Common","43875","5%","2012315"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Villages Bancorporation,"Inc."","EVP","Jay Bartholomew","EVP","Citizens First Bank","2016","Executive Vice President (EVP)","2012315"
"Villages Bancorporation,"Inc."","Director","Clifton L. Bridges","Director","n/a","2016","Retired Medical Doctor","2012315"
"Villages Bancorporation,"Inc."","President","Lindsey M. Blaise","President","Citizens First Bank","2016","President","2012315"
"Villages Bancorporation,"Inc."","Director","C. Dale Borrowman","Director","The Villages Technology Solutions Group","2016","Business Owner/President","2012315"
"Villages Bancorporation,"Inc."","Director","W. Thomas Brooks","Director","n/a","2016","Retired - CPA","2012315"
"Villages Bancorporation,"Inc."","Director","Robert. D. Eddy","CFO","Holding Company of The Villages","2016","CPA,"CFO"","2012315"
"Villages Bancorporation,"Inc."","Director","Stephen T. Kurtz","CEO","Citizens First Bank","2016","CEO","2012315"
"Villages Bancorporation,"Inc."","Director","Michael S. Levine,"MD"","Director","Radiology Assoc. of Lake County","2016","Radiologist","2012315"
"Villages Bancorporation,"Inc."","Director","Mark G. Morse","President","Holding Co of The Villages,"Inc."","2016","Developer","2012315"
"Villages Bancorporation,"Inc."","Director","Steven M. Roy","Director","McLin,"Bursed PA"","2016","Attorney","2012315"
"Villages Bancorporation,"Inc."","Director","Danny Al Schmid","Director","n/a","2016","Retired - EVP","2012315"
"Villages Bancorporation,"Inc."","Director","John F. Wise","Director","n/a","2016","Retired - CPA,"CFO"","2012315"
"Villages Bancorporation,"Inc."","n/a","Tracy L. Mathews","n/a","Holding Company of The Villages,"Inc."","2016","Developer/Comm Design","2012315"
"Villages Bancorporation,"Inc."","n/a","Jennifer Parr","n/a","Holding Co of The Villages,"Inc."","2016","Developer/Sales Operations","2012315"
```
