```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"HomeBancorp,"Inc."","Clearwater,"Florida"","2015","Jerry D. Campbell","Common Stock","37218",".64%","3577419"
"HomeBancorp,"Inc."","Clearwater,"Florida"","2015","Jerry D. Campbell","Vested Options on Common Stock","442200","7.06%","3577419"
"HomeBancorp,"Inc."","Washington,"DC"","2015","U.S. Dept. of Treasury","Senior Non-cumulative Perpetual Preferred Stock Series A","7398","100%","3577419"
"HomeBancorp,"Inc."","Arlington,"VA"","2015","BSOF Master Fund LP","Senior Non-cumulative Perpetual Preferred Stock – Series B","6667","66.7%","3577419"
"HomeBancorp,"Inc."","Arlington,"VA"","2015","1907 EJF Funds,"LTD"","Senior Non-cumulative Perpetual Preferred Stock – Series B","3333","33.3%","3577419"
"HomeBancorp,"Inc."","New York,"NY"","2015","TNH Financials Fund,"L.P."","Senior Non-cumulative Perpetual Preferred Stock – Series C","1372043","100%","3577419"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"HomeBancorp,"Inc."","Chairman,"CEO & President"","Jerry D. Campbell","Chairman,"CEO & President"","n/a","2015","n/a","3577419"
"HomeBancorp,"Inc."","Vice Chairman","Dana M. Cluckey","n/a","n/a","2015","n/a","3577419"
"HomeBancorp,"Inc."","Vice Chairman","Barry J. Eckhold","n/a","n/a","2015","n/a","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","Attorney of Counsel","Gray/Robinson,"PA"","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","Chairman & Director","Huston Buick GMC Cadillac Inc.","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","Director","Fields Motorcars of Florida,"Inc."","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","Director","Gencor Industries,"Inc."","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","President & Director","Drusilla Farwell Foundation","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","Manager","Corona Materials,"LLC"","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","President","Go Blue,"LLC"","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","Managing Member","R&S Fields Limited Partnership","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","President","Randolph H. Fields,"P.A."","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Randolph H. Fields","Director","Fields PAG,"Inc."","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Dennis J. Ibold","Director & President","Petersen & Ibold Insurance Agency,"Inc."","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Dennis J. Ibold","Director & President","Geauga Title Director & President","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Dennis J. Ibold","Director & President","South Place,"Inc."","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Dennis J. Ibold","Managing Partner","River Oaks Investment Co.","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","Dennis J. Ibold","Director & President","Ibold Investments,"Inc."","2015","Attorney","3577419"
"HomeBancorp,"Inc."","Director","David A. Jones","President","David A. Jones CPA PA,"Inc."","2015","Certified Public Accountant","3577419"
"HomeBancorp,"Inc."","Director","David A. Jones","Managing Partner","Sweitzer Nguyen Jones Partnership LLP","2015","Certified Public Accountant","3577419"
"HomeBancorp,"Inc."","Director","David A. Jones","Managing Partner","Jones and Nguyen Partnership LLP","2015","Certified Public Accountant","3577419"
"HomeBancorp,"Inc."","Director","David A. Jones","Managing Member","Club Pinecastle LLC","2015","Certified Public Accountant","3577419"
"HomeBancorp,"Inc."","Director","David A. Jones","Managing Member","Octopus Holdings LLC","2015","Certified Public Accountant","3577419"
"HomeBancorp,"Inc."","Director","David A. Jones","Managing Member","Old Apopka Apartments LLC","2015","Certified Public Accountant","3577419"
"HomeBancorp,"Inc."","Director","Robert G. Liggett,"Jr."","Chairman","Liggett Investments LLC","2015","Chairman,"Investment Firm"","3577419"
"HomeBancorp,"Inc."","Director","Robert G. Liggett,"Jr."","Chairman","Liggett Ventures,"LLC"","2015","Chairman,"Investment Firm"","3577419"
"HomeBancorp,"Inc."","Director","Robert G. Liggett,"Jr."","Chairman","Liggett Communications LLC","2015","Chairman,"Investment Firm"","3577419"
"HomeBancorp,"Inc."","Director","Frederick A. Raffa","Director","HomeBanc N.A.","2015","Consulting Economist","3577419"
"HomeBancorp,"Inc."","Director","William C. Rands III","n/a","n/a","2015","Investor and Community Leader. Retired Investment Manager","3577419"
"HomeBancorp,"Inc."","Director","Edward ""Ted"" Rosinus","n/a","Highlands Bankshares,"Inc."","2015","Vice President,"Financial Services Investment Banking"","3577419"
"HomeBancorp,"Inc."","Executive Vice President","Debra A. Hanses Novakoski","n/a","n/a","2015","n/a","3577419"
"HomeBancorp,"Inc."","Executive Vice President,"CFO"","Jeffrey D. Saunders","n/a","n/a","2015","n/a","3577419"
```
