```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"BPC Corporation","Monterey,"Tennessee"","2017","Jack P. Ray,"Sr."","Common Shares","100847","49.9990%","n/a"
"BPC Corporation","Monterey,"Tennessee"","2017","Jack P. Ray,"Sr."","Non-voting","0","0.0000%","n/a"
"BPC Corporation","Monterey,"Tennessee"","2017","2006 Jack P. Ray Irrevocable Succession Trust","Common Shares","0","0.0000%","n/a"
"BPC Corporation","Monterey,"Tennessee"","2017","2006 Jack P. Ray Irrevocable Succession Trust","Non-voting","907623","49.9990%","n/a"
"BPC Corporation","Monterey,"Tennessee"","2017","W.T. Ray,"Jr."","Common Shares","100848","49.9995%","n/a"
"BPC Corporation","Monterey,"Tennessee"","2017","W.T. Ray,"Jr."","Non-voting","907632","49.9995%","n/a"
"BPC Corporation","Cookeville,"Tennessee"","2017","Elizabeth Ann Ray Fournet 2007 Investment Services Trust","Common Shares","3","0.0015%","n/a"
"BPC Corporation","Cookeville,"Tennessee"","2017","Elizabeth Ann Ray Fournet 2007 Investment Services Trust","Non-voting","0","0.0000%","n/a"
"BPC Corporation","Cookeville,"Tennessee"","2017","Elizabeth Ann Ray Fournet","Common Shares","0","0.0000%","n/a"
"BPC Corporation","Cookeville,"Tennessee"","2017","Elizabeth Ann Ray Fournet","Non-voting","27","0.0015%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"BPC Corporation","Chairman of Board","Jack P. Ray,"Sr."","n/a","Jack P Ray Irrevocable Trust & W.T.Ray","2017","Banker & Attorney","n/a"
"BPC Corporation","Vice President","W.T. Ray,"Jr."","n/a","n/a","2017","Building Supply Dealer","n/a"
"BPC Corporation","Vice Chairman of the Board","Elizabeth Ray Fournet","n/a","n/a","2017","Banker","n/a"
"BPC Corporation","EVP & Chief Financial Officer","Gary L. Medley","n/a","n/a","2017","Banker & CPA","n/a"
"BPC Corporation","President & CEO","David Williamson","n/a","n/a","2017","Banker","n/a"
"BPC Corporation","Secretary/Treasurer","Norman Copeland","n/a","n/a","2017","Retired Banker","n/a"
"BPC Corporation","n/a","Gerry Whitehead","n/a","n/a","2017","Banker","n/a"
"BPC Corporation","n/a","Randy Bond","n/a","n/a","2017","Retired Banker","n/a"
"BPC Corporation","n/a","Randy York","n/a","Moore,"Rader","Fitzpatrick and York","PC"","2017","Attorney","n/a"
"BPC Corporation","n/a","Thomas Jones","President","Research Electronics International,"LLC"","2017","Business Owner","n/a"
"BPC Corporation","n/a","Thomas Jones","President","Buckeye Quality Home Health Agency,"Inc"","2017","Business Owner","n/a"
"BPC Corporation","n/a","Thomas Jones","President","REI DISC Inc","2017","Business Owner","n/a"
"BPC Corporation","n/a","Thomas Jones","President","BT DISC Inc","2017","Business Owner","n/a"
"BPC Corporation","n/a","Thomas Jones","President","REI Exports A Inc","2017","Business Owner","n/a"
"BPC Corporation","n/a","Thomas Jones","President","REI Exports L Inc","2017","Business Owner","n/a"
"BPC Corporation","n/a","Thomas Jones","President","SEME Foundation","2017","Business Owner","n/a"
"BPC Corporation","n/a","Thomas Jones","President","TLSEME LLC","2017","Business Owner","n/a"
"BPC Corporation","n/a","Bailey Fred Allred","n/a","Buckeye Home Health Center,"Inc"","2017","Business Owner","n/a"
"BPC Corporation","n/a","Bailey Fred Allred","n/a","Volunteer Staffing Inc","2017","Business Owner","n/a"
"BPC Corporation","n/a","Bailey Fred Allred","n/a","Quality Private Care Inc","2017","Business Owner","n/a"
"BPC Corporation","n/a","Bailey Fred Allred","n/a","BaLou's Home Center","2017","Business Owner","n/a"
"BPC Corporation","n/a","Bailey Fred Allred","n/a","White Oaks Partners","2017","Business Owner","n/a"
"BPC Corporation","n/a","Bailey Fred Allred","n/a","Frontier Concepts Inc","2017","Business Owner","n/a"
"BPC Corporation","n/a","Bailey Fred Allred","n/a","Home Health Care of Middle Tennessee LLC","2017","Business Owner","n/a"
"BPC Corporation","n/a","Bailey Fred Allred","n/a","All Care Plus,"Inc"","2017","Business Owner","n/a"
```
