```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Sunrise Bancshares,"Inc."","Merritt Island,"FL"","2018","Michael H. Erdman","Common Stock","431218","14.70%","n/a"
"Sunrise Bancshares,"Inc."","Merrimack,"NH"","2018","Frederick W. Tausch","Common Stock","425000","14.49%","n/a"
"Sunrise Bancshares,"Inc."","Windermere,"FL"","2018","Julia L. Johnson,"Trustee"","Common Stock","235385","8.02%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Sunrise Bancshares,"Inc."","President & Chief Executive Officer,"Director"","Kevin M. Sacket","n/a","n/a","2018","Banker","3370133"
"Sunrise Bancshares,"Inc."","Chairman of the Board","Ward Kellogg","Chief Executive Officer,"Chairman of the Board"","Paradise Bank and Paradise Bancorp,"Inc."","2018","Banker","3370133"
"Sunrise Bancshares,"Inc."","Executive Vice President,"Director"","Charles B. Lowe,"Jr."","n/a","n/a","2018","Banker","3370133"
"Sunrise Bancshares,"Inc."","Executive Vice President,"Director"","M. Craig Crimmings","n/a","n/a","2018","Banker","3370133"
"Sunrise Bancshares,"Inc."","Executive Vice President,"Director"","Thomas M. Ravenscroft","Partner","Phillips Ravenscroft Partnership","2018","Banker","3370133"
"Sunrise Bancshares,"Inc."","Director","Steven L. Oktela","Owner","SOMOJO Properties LLC","2018","Property Manager","3370133"
"Sunrise Bancshares,"Inc."","Vice Chairman of the Board","Michael H. Erdman","President","Mike Erdman Motors,"LLC"","2018","Auto Dealer","3370133"
"Sunrise Bancshares,"Inc."","Vice Chairman of the Board","Michael H. Erdman","President","East Florida Motor Sales Inc.","2018","Auto Dealer","3370133"
"Sunrise Bancshares,"Inc."","Director","William S. Moss","Manager","KEW LLC","2018","Manager","3370133"
"Sunrise Bancshares,"Inc."","Director","Kevin Paffrath","General Manager","Conoley Citrus Packers Inc.","2018","Agriculture Management & Marketing","3370133"
"Sunrise Bancshares,"Inc."","Director","Kevin Paffrath","General Manager","Conoley Fruit Harvester,"Inc."","2018","Agriculture Management & Marketing","3370133"
"Sunrise Bancshares,"Inc."","Director","Kevin Paffrath","Owner/Shareholder","Security Alliance Investment Group","2018","Agriculture Management & Marketing","3370133"
"Sunrise Bancshares,"Inc."","Director","Joshua High","Sole Proprietor","Joshua High,"CPA"","2018","CPA (Certified Public Accountant)","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","President","Keating & Schlitt,"P.A."","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","President","Town Square Title Company","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","President","Town Square Exchange Corporation","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","Town Aquare Properties,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","Estes Meadow,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","Eustis Meadows - Lake Myrtle,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","Clear Lake Farm,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","44-44 Properties,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","44-44G,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","PVB Warehouse,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","Clearmont Commerce Park,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Director","John K. Keating","Mgr/Mbr","250 East Colonial,"LLC"","2018","Attorney","3370133"
"Sunrise Bancshares,"Inc."","Executive Vice President,"Chief Financial Officer"","Karen Carraway","n/a","n/a","2018","Banker","3370133"
"Sunrise Bancshares,"Inc."","n/a","Frederick W. Tausch","n/a","n/a","2018","Private Investor","3370133"
```
