```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2021","Tracy L. Mathews CFB Trust","n/a","198476","27%","n/a"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2021","Jennifer L. Parr CFB Trust","n/a","192832","26%","n/a"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2021","Mark G. Morse CFB Trust","n/a","152243","20%","n/a"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2021","Jeff Skates,"Trustee for"","n/a","87750","11%","n/a"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2021","Kelsea Morse,"Irrevocable Trust"","n/a","87750","11%","n/a"
"Villages Bancorporation,"Inc."","The Villages,"FL"","2021","Whitney Morse,"Irrevocable Trust"","n/a","87750","11%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Villages Bancorporation,"Inc."","Director President","Lindsey M. Blaise","CEO & President","Citizens First Bank","2021","CEO & President","2012315"
"Villages Bancorporation,"Inc."","Director","C. Dale Borrowman","Director","The Villages Technology Solutions Group","2021","Business Owner/President","2012315"
"Villages Bancorporation,"Inc."","Director","W. Thomas Brooks","n/a","n/a","2021","Retired - CPA","2012315"
"Villages Bancorporation,"Inc."","Director","Robert. D. Eddy","n/a","n/a","2021","CPA","2012315"
"Villages Bancorporation,"Inc."","Director CEO","Stephen T. Kurtz","n/a","n/a","2021","CEO,"Retired Citizens First Bank"","2012315"
"Villages Bancorporation,"Inc."","Director","Michael S. Levine,"MD"","n/a","Radiology Assoc. of Lake County","2021","Radiologist","2012315"
"Villages Bancorporation,"Inc."","Director","Kevin W. McDonald","n/a","McDonald & Company Insurance Agency","2021","Business Owner/President","2012315"
"Villages Bancorporation,"Inc."","Director","Mark G. Morse","President","Holding Co of The Villages,"Inc."","2021","Developer","2012315"
"Villages Bancorporation,"Inc."","Director","James H. Parr,"Sr"","n/a","Morgan Stanley","2021","Retired - Investment Broker","2012315"
"Villages Bancorporation,"Inc."","Director","Steven M. Roy","n/a","n/a","2021","Retired - Attorney","2012315"
"Villages Bancorporation,"Inc."","Director","Danny Al Schmid","n/a","n/a","2021","Retired - EVP Citizens First Bank","2012315"
```
