```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Mercantile Financial Corporation","St Pete Beach,"FL"","2017","The Larry E Vickers Family","common stock","258794","23.02%","n/a"
"First Mercantile Financial Corporation","Cookeville,"TN"","2017","The Brad Wood Family","common stock","128046","11.38%","n/a"
"First Mercantile Financial Corporation","Cookeville,"TN"","2017","Putnam 1st Mercantile KSOP","common stock","95462","8.48%","n/a"
"First Mercantile Financial Corporation","Cookeville,"TN"","2017","The Terry Kendall Family","common stock","91200","8.10%","n/a"
"First Mercantile Financial Corporation","Annapolis,"MD"","2017","The Mark Davis Family","common stock","73861","6.56%","n/a"
"First Mercantile Financial Corporation","Dickson,"TN"","2017","Anthony T Moore","common stock","72191","6.41%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Mercantile Financial Corporation","Chairman & Director","Larry E Vickers","Director","Southeastern Bancorp","2017","retired banker","n/a"
"First Mercantile Financial Corporation","Chairman & Director","Larry E Vickers","Director","Heneger & Vickers","2017","retired banker","n/a"
"First Mercantile Financial Corporation","Chairman & Director","Larry E Vickers","Director","Vickers Foundation","2017","retired banker","n/a"
"First Mercantile Financial Corporation","Director","Mark Davis,"M.D."","President","Tran Davis PA","2017","retired medical doctor","n/a"
"First Mercantile Financial Corporation","Director","Mark Davis,"M.D."","n/a","Mercantile LLC","2017","retired medical doctor","n/a"
"First Mercantile Financial Corporation","Director","Brad Wood","Director of Operations","Bradmark Industrial Coatings","2017","Director of operations","n/a"
"First Mercantile Financial Corporation","Director","Brad Wood","n/a","Mercantile LLC","2017","Director of operations","n/a"
"First Mercantile Financial Corporation","President & Director","Christopher Holloway","n/a","n/a","2017","CEO / President of Putnam 1st Mercantile","n/a"
"First Mercantile Financial Corporation","Director","Ted McWilliams","Auctioneer","n/a","2017","auctioneer","n/a"
"First Mercantile Financial Corporation","Director","James T Martin","n/a","n/a","2017","retired banker","n/a"
"First Mercantile Financial Corporation","Director","Ricky Sherrell","President","Encompass Mfg","2017","President of Encompass Mfg","n/a"
"First Mercantile Financial Corporation","Director","Ricky Sherrell","President","Sherrell Investments","2017","President of Encompass Mfg","n/a"
"First Mercantile Financial Corporation","Director","Ricky Sherrell","President","MSI,"Inc"","2017","President of Encompass Mfg","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","President & CEO","First Federal Bank","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Director","Southeastern Bancorp","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Director","Cumberland Bancorp","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","First Investment Services","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Partner","Canterbury Properities","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Partner","A and A Proeprties","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Board Secretary","Autumn Place Inc","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","First Investment Services,"LLC"","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","Dogwood Development","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","Quality Aircraft Sales,"LLC"","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","Dickson Entertainment Equip Co. LLC","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","Canterbury Entertainment Properties","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","Square Mile Boxt Seat Properties","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","Manhatttan Group Properites LLC","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","Storekeeper Properties LLC","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Anthony Moore","Member","50-601 Music Row LLC","2017","Pesident & CEO of First Federal Bank","n/a"
"First Mercantile Financial Corporation","Director","Terry Kendall","President","Lakeland Electric Inc","2017","President of Lakeland Electric,"Inc"","n/a"
"First Mercantile Financial Corporation","Director","Terry Kendall","n/a","Burkesville Propeties","2017","President of Lakeland Electric,"Inc"","n/a"
"First Mercantile Financial Corporation","Director","Terry Kendall","n/a","Mercantile LLC","2017","President of Lakeland Electric,"Inc"","n/a"
"First Mercantile Financial Corporation","Director","Mohanlal Patel","n/a","n/a","2017","Motel Owner","n/a"
"First Mercantile Financial Corporation","Director","James E Raines III","n/a","n/a","2017","retired banker","n/a"
```
