```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Brand Group Holdings,"Inc"","Washington,"DC"","2015","Carlyle Financial Services Harbor,"L.P."","n/a","72209.8","24.805%","n/a"
"Brand Group Holdings,"Inc"","Little Rock,"AK"","2015","SG-BBC,"LLC"","n/a","68298.8","23.462%","n/a"
"Brand Group Holdings,"Inc"","Atlanta,"GA"","2015","Nonami Investments","n/a","32222.2","11.069%","n/a"
"Brand Group Holdings,"Inc"","Lawrenceville,"GA"","2015","Bartow Morgan,"Jr."","n/a","15054.9","5.172%"
"Brand Group Holdings,"Inc"","Lawrenceville,"GA"","2015","Bartow Morgan,"Jr."","Options","3100","6.048%"
"Brand Group Holdings,"Inc"","Lawrenceville,"GA"","2015","Bartow Morgan,"Jr."","Restricted Stock","438.4","6.048%"
"Brand Group Holdings,"Inc"","Tampa,"FL"","2015","Patricia MacLaurin Morgan Farrior","n/a","12078.5","4.149%","n/a"
"Brand Group Holdings,"Inc"","Atlanta,"GA"","2015","Richard Brand Morgan","n/a","5307.4","1.823%","n/a"
"Brand Group Holdings,"Inc"","Atlanta,"GA"","2015","The Arden Trust","n/a","155","0.053%","n/a"
"Brand Group Holdings,"Inc"","Lawrenceville,"GA"","2015","Paul Mangum Morgan","n/a","8691.7","2.986%","n/a"
"Brand Group Holdings,"Inc"","Atlanta,"GA"","2015","Patricia Morgan Thomas","n/a","2491.5","0.856%","n/a"
"Brand Group Holdings,"Inc"","Atlanta,"GA"","2015","The Morgan Family Trust","n/a","410.8","0.141%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Brand Group Holdings,"Inc"","CEO","Bartow Morgan,"Jr."","n/a","n/a","2015","n/a","3244113"
"Brand Group Holdings,"Inc"","CEO","Bartow Morgan,"Jr."","n/a","The Brand Banking Copany","2015","n/a","3244113"
"Brand Group Holdings,"Inc"","Director","Christopher A. Smith","n/a","n/a","2015","Director of Commercial Real Estate Lending","3244113"
"Brand Group Holdings,"Inc"","Director","Christopher A. Smith","n/a","The Brand Banking Company","2015","Director of Commercial Real Estate Lending","3244113"
"Brand Group Holdings,"Inc"","Director","J. T. King","Chief Investment Officer","Nonami Enterprises","2015","CEO/President","3244113"
"Brand Group Holdings,"Inc"","Director","J. Littleton Glover,"Jr."","n/a","n/a","2015","Company","3244113"
"Brand Group Holdings,"Inc"","Director","R. Lee Tucker,"Jr."","Partner","Mahaffey Pickens Tucker,"LLP"","2015","Attorney","3244113"
"Brand Group Holdings,"Inc"","Director","R. Lee Tucker,"Jr."","n/a","Lee Tucker Attorney at Law,"PC"","2015","Attorney","3244113"
"Brand Group Holdings,"Inc"","Director","R. Lee Tucker,"Jr."","n/a","MPT Office Building,"LLC"","2015","Attorney","3244113"
"Brand Group Holdings,"Inc"","Director","R. Lee Tucker,"Jr."","n/a","XB Metro Holdings,"LLC"","2015","Attorney","3244113"
"Brand Group Holdings,"Inc"","Director","R. Lee Tucker,"Jr."","n/a","JSLM Investment,"LLC"","2015","Attorney","3244113"
"Brand Group Holdings,"Inc"","Director","R. Lee Tucker,"Jr."","n/a","RL Spectrum Investment,"LLC"","2015","Attorney","3244113"
"Brand Group Holdings,"Inc"","Director","R. Lee Tucker,"Jr."","n/a","BWL Investments I,"LLC"","2015","Attorney","3244113"
"Brand Group Holdings,"Inc"","Director","Sunny Park","CEO","General Building Maintenance,"Inc."","2015","CEO","3244113"
"Brand Group Holdings,"Inc"","Director","Sunny Park","President","Global Sun Investments,"Inc."","2015","CEO","3244113"
"Brand Group Holdings,"Inc"","Director","Sunny Park","President","Grove Equity Group,"LLC"","2015","CEO","3244113"
"Brand Group Holdings,"Inc"","Director","Sunny Park","EVP","Ellis Services & Solutions Enterprises,"LLC"","2015","CEO","3244113"
"Brand Group Holdings,"Inc"","Director","Sunny Park","EVP","Vetconnexx,"LLC"","2015","CEO","3244113"
