```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"WCG Bancshares,"Inc."","Atlanta,"GA"","2014","American Security Insurance Co.","Common Stock","4200","7.54%","n/a"
"WCG Bancshares,"Inc."","Thomaston,"GA"","2014","Jesse E. Rogers,"Jr."","Common Stock","13953","25.05%","n/a"
"WCG Bancshares,"Inc."","Atlanta,"GA"","2014","Standard Guaranty Insurance Co.","Common Stock","3150","5.66%","n/a"
"WCG Bancshares,"Inc."","Atlanta,"GA"","2014","American Bankers Life Assurance Co.","Common Stock","3150","5.66%","n/a"
"WCG Bancshares,"Inc."","Thomaston,"GA"","2014","Carlene H. Rogers","Common Stock","5753","10.33%","n/a"
"WCG Bancshares,"Inc."","Jersey City,"NJ"","2014","National Financial Services LLC","Common Stock","5421","9.73%","n/a"
"WCG Bancshares,"Inc."","Thomaston,"GA"","2014","Jesse E Rogers,"Jr.","Jefferey H Rogers & Joane Neely - Co Trustees of Item V Family Trust U/W of Jesse E Rogers","Sr."","Common Stock","0","0.00%","n/a"
"WCG Bancshares,"Inc."","Thomaston,"GA"","2014","Joan Rogers Neely","Common Stock","1500","2.69%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"WCG Bancshares,"Inc."","President,"Chairman","Director"","Jesse E. Rogers,"Jr."","n/a","n/a","2014","n/a","n/a"
"WCG Bancshares,"Inc."","VP,"Cashier"","Jan Duke","n/a","n/a","2014","n/a","n/a"
"WCG Bancshares,"Inc."","Director","James A. Robinson","n/a","n/a","2014","n/a","n/a"
"WCG Bancshares,"Inc."","Director","Johnnie Caldwell","n/a","n/a","2014","Judge","n/a"
"WCG Bancshares,"Inc."","Director","Alan Connell","Attorney","Connell and Wheeler Law Firm","2014","Attorney","n/a"
"WCG Bancshares,"Inc."","Director","Jefferey Rogers","n/a","n/a","2014","Retired","n/a"
"WCG Bancshares,"Inc."","Director","Kenny Coggins","President,"Coggins Funeral Home","Inc."","Coggins Funeral Home,"Inc."","2014","Funeral Director","n/a"
"WCG Bancshares,"Inc."","Director","Charles D. Short","Vice President Commercial Finance","Commercial Finance","2014","Finance Company","n/a"
"WCG Bancshares,"Inc."","n/a","Carlene H. Rogers","n/a","n/a","2014","Retired","n/a"
```
