```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Community Bancorp of Louisiana,"Inc."","Golden Meadow,"LA"","2020","Gloria B. Callais","Common","130827","11.74%","n/a"
"Community Bancorp of Louisiana,"Inc."","Houma,"LA"","2020","Corey J. Callais","Common","213599","19.18%","n/a"
"Community Bancorp of Louisiana,"Inc."","Golden Meadow,"LA"","2020","Charles Michael Callais","Common","131312","11.79%","n/a"
"Community Bancorp of Louisiana,"Inc."","Cut Off,"LA"","2020","Monica W. Callais Gisclair","Common","173303","15.56%","n/a"
"Community Bancorp of Louisiana,"Inc."","Gonzales,"LA"","2020","Danielle Callais Waguespack","Common","154237","13.85%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Community Bancorp of Louisiana,"Inc."","Director/Chairman,"Director"","Corey J. Callais","Partner","Abdon Callais Offshore,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director/Chairman,"Director"","Corey J. Callais","Manager","Pelican Waste & Debris LLC","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director/Chairman,"Director"","Corey J. Callais","Director/Chairman","Callais Capital Management,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Vice Chair/ Director,"Director"","Gloria B. Callais","Director","Abdon Callais Offshore,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director/Secretary,"Director/Secretary"","Charles Michael Callais","Partner","Abdon Callais Offshore,"LLC"","2020","Chairman","n/a"
"Community Bancorp of Louisiana,"Inc."","President/ CEO & Director","Michael B. Riche'","n/a","n/a","2020","President and CEO","n/a"
"Community Bancorp of Louisiana,"Inc."","Director","Gordon R. Crawford","President","Gordon R Crawford& Assoc","2020","Attorney","n/a"
"Community Bancorp of Louisiana,"Inc."","Director","James T. Landry","n/a","n/a","2020","Retired - Pharmacist","n/a"
"Community Bancorp of Louisiana,"Inc."","Director","Frank P. Frederic","n/a","Frederic Family LLC","2020","Retired - Public Works","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"President"","Samuel A. Speligene,"Jr."","President","Money Genie","2020","District Attorney's Office","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Owner"","Marcy J.LeBlanc,"Sr."","Owner","RanMar,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Owner"","Marcy J.LeBlanc,"Sr."","Member","Gallaries Gonzales,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Owner"","Marcy J.LeBlanc,"Sr."","Member","MDMML,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Owner"","Marcy J.LeBlanc,"Sr."","Member","MARCYLEBLANC,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Owner"","Marcy J.LeBlanc,"Sr."","Member","LEBIN,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Owner"","Marcy J.LeBlanc,"Sr."","Member","MARDI,"LLC"","2020","Self-Employed","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"President"","Clarence J. Savoie,"II"","President","CJ Savoie Consulting Engineers","2020","President - CJ Savoie Consulting Engineers","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Partner"","John K. Shaver","Partner","Shaver-Robichaux Agency Inc","2020","Insurance Services","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Partner"","John K. Shaver","Partner","John and Palma LLC","2020","Insurance Services","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"Partner"","John K. Shaver","Partner","Shaver-Robichaux LLC","2020","Insurance Services","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"President"","Minor Cheramie,"Jr."","President","L&M Botruc Rental Inc","2020","President - L&M Botruc Rental Inc","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"President"","Minor Cheramie,"Jr."","Vice President","Botruc Enterprises Inc","2020","President - L&M Botruc Rental Inc","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"President"","Minor Cheramie,"Jr."","Vice President","Express Weld LLC","2020","President - L&M Botruc Rental Inc","n/a"
"Community Bancorp of Louisiana,"Inc."","Director,"President"","Minor Cheramie,"Jr."","Owner","MAC Cutting Horses","2020","President - L&M Botruc Rental Inc","n/a"
"Community Bancorp of Louisiana,"Inc."","n/a","Danielle Callais Waguespack","Partner","Abdon Callais Offshore,"LLC"","2020","Housewife","n/a"
"Community Bancorp of Louisiana,"Inc."","n/a","Monica Callais Gisclair","Partner","Abdon Callais Offshore,"LLC"","2020","Housewife","n/a"
```
