```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Community First,"Inc."","Williamsport,"Tennessee"","2016","Eslick E. Daniel,"M.D."","Common Stock","659100","13.19%","3108194"
"Community First,"Inc."","Columbia,"Tennessee"","2016","Ruskin Alexander Vest,"Jr."","Common Stock","542850","10.86%","3108194"
"Community First,"Inc."","Thompson's Station,"Tennessee"","2016","Robert E. Daniel","Common Stock","376255","7.53%","3108194"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Community First,"Inc."","Chairman of the Board of Directors","Eslick E. Daniel,"M.D."","Chairman of the Board of Directors","Community First Bank & Trust","2016","Retired","3108194"
"Community First,"Inc."","Director","Roger Witherow","President/Owner","Roger Witherow & Associates,"Inc."","2016","President/Owner of Roger Witherow & Associates,"Inc."","3108194"
"Community First,"Inc."","Director","Roger Witherow","Partner","Witherow,"Daniel & White"","2016","President/Owner of Roger Witherow & Associates,"Inc."","3108194"
"Community First,"Inc."","Director","Roger Witherow","Partner","Olive and Sinclair Chocolate Company LLC","2016","President/Owner of Roger Witherow & Associates,"Inc."","3108194"
"Community First,"Inc."","Director","Dinah C. Vire","n/a","Community First Bank & Trust","2016","Retired","3108194"
"Community First,"Inc."","Director","Bernard Childress","n/a","Community First Bank & Trust","2016","Executive Director of Tennessee Secondary School Athletic Association.","3108194"
"Community First,"Inc."","Director","Randy A. Maxwell","President","Wealth Management of Water Valley Inc.","2016","Assistant Vice President for Investments of Tennessee Farmers Mutual Insurance Company","3108194"
"Community First,"Inc."","Director","Stephen F. Walker","n/a","Community First Bank & Trust","2016","Commercial Property Manager for Walker Family Limited Partnership","3108194"
"Community First,"Inc."","Director","Stephen F. Walker","Partner","Investment Holding Group of Crichton,"Landers","Allen & Walker"","2016","Commercial Property Manager for Walker Family Limited Partnership","3108194"
"Community First,"Inc."","Director","Stephen F. Walker","Partner","Walker Family Partnership","2016","Commercial Property Manager for Walker Family Limited Partnership","3108194"
"Community First,"Inc."","Director","Vasant G. Hari","Owner","Hari & Associates","2016","Investor in the Hospitality Industry","3108194"
"Community First,"Inc."","Director","Vasant G. Hari","Partner","JMR,"LLC"","2016","Investor in the Hospitality Industry","3108194"
"Community First,"Inc."","Director","Vasant G. Hari","Partner","Midland Platinum,"LP"","2016","Investor in the Hospitality Industry","3108194"
"Community First,"Inc."","Director","Vasant G. Hari","Partner","Country Inn & Suites","2016","Investor in the Hospitality Industry","3108194"
"Community First,"Inc."","Director","Vasant G. Hari","Partnerr","Krupa Associates","2016","Investor in the Hospitality Industry","3108194"
"Community First,"Inc."","Director","Vasant G. Hari","Partner","Nashville Airport Platinum,"LLC"","2016","Investor in the Hospitality Industry","3108194"
"Community First,"Inc."","Director","Vasant G. Hari","Member","Platinum Gatway II LLC","2016","Investor in the Hospitality Industry","3108194"
"Community First,"Inc."","Director","Vasant G. Hari","Partner","Lebanon Platinum,"LLC"","2016","Investor in the Hospitality Industry","3108194"
"Community First,"Inc."","Director","Martin Maguire","Member","JAMS Investments LLC","2016","CPA","3108194"
"Community First,"Inc."","Director","Martin Maguire","Member","Brown & Mcguire,"CPA's"","2016","CPA","3108194"
"Community First,"Inc."","Director","Martin Maguire","Member","3Cords Solutions LLC.","2016","CPA","3108194"
"Community First,"Inc."","Director","Michael D. Penrod","Partner","Craneworks LLC","2016","President of Industrial Contractor","3108194"
"Community First,"Inc."","Director","Michael D. Penrod","President","Industrial Const Inc.","2016","President of Industrial Contractor","3108194"
"Community First,"Inc."","Director","Robert Eslick Daniel","n/a","n/a","2016","Investment Advisor","3108194"
"Community First,"Inc."","Chief Executive Officer","Louis E. Holloway","n/a","n/a","2016","Chief Executive Officer of Community First Bank and Trust","3108194"
"Community First,"Inc."","Chief Credit Officer","Jim Bratton","n/a","n/a","2016","Chief Credit Officer of Community First Bank and Trust","3108194"
"Community First,"Inc."","Chief Risk Manager","Elaine Chaffin","n/a","n/a","2016","Chief Risk Manager Community First Bank and Trust","3108194"
"Community First,"Inc."","President/Chief Financial Officer","Jon Thompson","n/a","n/a","2016","Officer of Community First Bank and Trust","3108194"
```
