Here are the two CSV tables extracted from the document:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Marine Bancorp of Florida,"Inc."","Arlington,"VA"","2020","Kenneth R. Lehman","Common Stock","604220","43.97%","n/a"
"Marine Bancorp of Florida,"Inc."","Washington,"MO"","2020","Douglas E. Hazel and his family members","Common Stock","167149","12.09%","n/a"
"Marine Bancorp of Florida,"Inc."","New York,"NY"","2020","Second First De Novo,"L.P."","Common Stock","98730","7.14%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Marine Bancorp of Florida,"Inc."","President/CEO","William J. Penney","President","n/a","2020","n/a","n/a"
"Marine Bancorp of Florida,"Inc."","EVP/CFO","Charles J. Gisler,"Jr."","Chief Financial Officer","n/a","2020","n/a","n/a"
"Marine Bancorp of Florida,"Inc."","Director","David S. Croom","Construction Executive","Croom Construction Co","2020","Construction Executive","n/a"
"Marine Bancorp of Florida,"Inc."","Director","David S. Croom","Construction Executive","Whitehall Home Maintenance","2020","Construction Executive","n/a"
"Marine Bancorp of Florida,"Inc."","Director","David S. Croom","Construction Executive","Whitehall Properties","2020","Construction Executive","n/a"
"Marine Bancorp of Florida,"Inc."","Director","David S. Croom","Construction Executive","Tiger Dawg LLC","2020","Construction Executive","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Wilton R. Banack","Entrepreneur","Quality Fruit Packers of Indian River,"Inc."","2020","Entrepreneur","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Wilton R. Banack","Entrepreneur","River One International Marketing","2020","Entrepreneur","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","KJG Consulting Inc.","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","Premier Club Management Services","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","Pinnacle Golf,"LLC"","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","Valley View 9 LLC","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","Peter Olivers,"LLC"","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","M & G Investments","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","RIV,"LLC"","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","Black Oak Properties","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kevin J. Given","Real Estate Management Director","BMPK 2365,"LLC"","2020","Real Estate Management Director","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Erin K. Grall","Attorney","Grall Law Group","2020","Attorney","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Private Investor","Partners Bancorp","2020","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Private Investor","Village Bank & Trust Financial CorpVillage Bank","2020","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Private Investor","Heritage SE Bancorporation","2020","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Private Investor","The Heritage Bank","2020","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Private Investor","Sevier County Bancshares Sevier County Bank","2020","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Richard L. Lynch","Managing Member","BVC Capital,"LLC"","2020","CPA","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Richard L. Lynch","Managing Member","Lynch,"Johnson & Long","LLC"","2020","CPA","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Richard L. Lynch","Managing Member","Richard L Lynch,"CPA","PA"","2020","CPA","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Richard L. Lynch","Managing Member","Four R Realty,"LLC"","2020","CPA","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Richard L. Lynch","Managing Member","Bobby's Brass Rail,"Inc"","2020","CPA","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Richard L. Lynch","Managing Member","Four R Bottom Line,"LLC"","2020","CPA","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Douglas self employed","152 West LLC","2020","n/a","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Douglas self employed","Hazel Insurance General Partnership","2020","n/a","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Douglas self employed","New Haven Development LP","2020","n/a","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H. Hazel","Kay retired","Hazels Plan LLC","2020","n/a","n/a"
```
