```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FIDELITY SOUTHERN CORPORATION","Atlanta,"GA"","2017","James B. Miller,"Jr."","Common Stock","3490114","12%","n/a"
"FIDELITY SOUTHERN CORPORATION","San Francisco,"CA"","2017","BlackRock,"Inc."","Common Stock","2841580","10%","n/a"
"FIDELITY SOUTHERN CORPORATION","Chicago,"IL"","2017","RMB Capital Holdings,"LLC"","Common Stock","1651829","6%","n/a"
"FIDELITY SOUTHERN CORPORATION","Austin,"Texas"","2017","Dimensional Funds Advisors LP","Common Stock","1574860","5%","n/a"
"FIDELITY SOUTHERN CORPORATION","Chicago,"IL"","2017","The Banc Funds Co.,"LLC"","Common Stock","1552378","5%","n/a"
"FIDELITY SOUTHERN CORPORATION","n/a","2017","N/A","n/a","n/a","n/a","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FIDELITY SOUTHERN CORPORATION","Director","David R Bockel","Director","Military Officers Association of America","2017","(Ret)Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","David R Bockel","Vice Chairman","USO of Georgia","2017","(Ret)Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","David R Bockel","President","Bravo Victor Fund","2017","(Ret)Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","David R Bockel","State Chairman","Georgia Committee of Employer Support of the Guard and Reserve","2017","(Ret)Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","David R Bockel","Director","Atlanta Vietnam Veteran's Business Association","2017","(Ret)Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","David R Bockel","Treasurer","Episcopal Media Center","2017","(Ret)Military","n/a"
"FIDELITY SOUTHERN CORPORATION","Executive Vice President-Fidelity Bank","David Buchanan","n/a","None","2017","NA","n/a"
"FIDELITY SOUTHERN CORPORATION","Pres Lion Mark Ins. Co","David Buchanan","n/a","None","2017","NA","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Chairman of the Board","Choate Construction Co","2017","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","MSC Holdings,"LLC"","2017","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","MSC Ventures,"LLLP"","2017","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Newcastle Properties,"LLC"","2017","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Newcastle Properties Canton,"LLC"","2017","Construction","n/a"
"FIDELITY SOUTHERN CORPORATION","Director","Wm. Millard Choate","Managing Member","Newcastle Senior Living Marietta,"LLC"","2017","Construction","n/a"
