```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Florida Community Bank & Trust of Florida","Ocala,"FL"","2017","C. Neal Anderson","Common","62083","5.76%","n/a"
"Florida Community Bank & Trust of Florida","Anthony,"FL"","2017","Hugh Dailey","Common","72272","6.71%","n/a"
"Florida Community Bank & Trust of Florida","Austin,"TX"","2017","Kenneth E. Ellenberg","Common","86233","7.98%","n/a"
"Florida Community Bank & Trust of Florida","Williston,"FL"","2017","Jimmy L. And Martha C. Gladwell III","Common","58600","5.44%","n/a"
"Florida Community Bank & Trust of Florida","Ocala,"FL"","2017","Sequel Investments,"LLC"","Common","68625","6.37%","n/a"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Florida Community Bank & Trust of Florida","Director","John L. Alvarez","President","Alvarez Truck Brokers of FL","2016","Retired","n/a"
"Florida Community Bank & Trust of Florida","Director","John L. Alvarez","President","Alvarez,"Inc"","2016","Retired","n/a"
"Florida Community Bank & Trust of Florida","Director","John L. Alvarez","President","John Alvarez Investment Group LLC","2016","Retired","n/a"
"Florida Community Bank & Trust of Florida","Director","John L. Alvarez","President","Alvarez Family Trust LLC","2016","Retired","n/a"
"Florida Community Bank & Trust of Florida","Director","John L. Alvarez","President","AAW LLC","2016","Retired","n/a"
"Florida Community Bank & Trust of Florida","Director","C. Neal Anderson","n/a","n/a","2016","Retired","n/a"
"Florida Community Bank & Trust of Florida","Director","C. Winston Bailey","Owner","C.W. Bailey,"Jr. Corp"","2016","Rancher/Real Estate","n/a"
"Florida Community Bank & Trust of Florida","Director","C. Winston Bailey","Owner","CW4,"Inc."","2016","Rancher/Real Estate","n/a"
"Florida Community Bank & Trust of Florida","Director","C. Winston Bailey","Co-Owner","Littoral Marine LLC","2016","Rancher/Real Estate","n/a"
"Florida Community Bank & Trust of Florida","Director","C. Winston Bailey","Limited Partnership","Ocala Manufacturing Co. LTD","2016","Rancher/Real Estate","n/a"
"Florida Community Bank & Trust of Florida","Director
"President & CEO"","Hugh F. Dailey","Co-Owner","Littoral Marine LLC","2016","n/a","n/a"
"Florida Community Bank & Trust of Florida","Director
"EVP & CFO"","David R. Denyer","n/a","n/a","2016","n/a","n/a"
"Florida Community Bank & Trust of Florida","Director","Kenneth E. Ellenberg","n/a","n/a","2016","Retired","n/a"
"Florida Community Bank & Trust of Florida","Director","JoAnn R. Smith","n/a","n/a","2016","Retired","n/a"
```
