Here are the extracted CSV tables from the document:
```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Unified Shares,"LLC"","Harrogate,"TN"","2017","Virginia H. Sigmon","Financial Units","99","100%","n/a"
"Unified Shares,"LLC"","Harrogate,"TN"","2017","Virginia H. Sigmon","Governance Units","1","100%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Sole Member","Unified Shares,"LLC"","2017","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Sole Member","Charter Coal,"LLC"","2017","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","Sigmon Enterprises,"LLC"","2017","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","Compass Shares,"LLC"","2017","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","The Jacobe Co.,"LLC"","2017","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","The J. Hoke Co.,"LLC"","2017","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","Magnolia Point,"LLC"","2017","n/a","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Unified Shares,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Charter Coal,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Compass Shares,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Magnolia Point,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","The Jacobe Co,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","The J. Hoke Co,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Three Diamond,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Sigmon Enterprises,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Hobcaw Properties,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Oxford Supply,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Managing Member","The E. Holding Company","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Unified Shares,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Charter Coal,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Compass Shares,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Magnolia Point,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","The Jacobe Co,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","The J. Hoke Co,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Three Diamond,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Sigmon Enterprises,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Hobcaw Properties,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Oxford Supply,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Unified Shares,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Charter Coal,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Compass Shares,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Magnolia Point,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","The Jacobe Co,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","The J. Hoke Co,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Three Diamond,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Sigmon Enterprises,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Hobcaw Properties,"LLC"","2017","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Oxford Supply,"LLC"","2017","Self Employed","n/a"
```
