```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First State Corporation","Gautier,"MS"","2021","John C. Arledge,"III"","n/a","10337","5.91%","n/a"
"First State Corporation","Waynesboro,"MS"","2021","Ken Rhinehart","n/a","8900","5.09%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First State Corporation","Director","John C. Arledge,"III"","n/a","n/a","2021","n/a","924236"
"First State Corporation","Director","Redell Bonner","n/a","Bonner & Associates,"CPA"","2021","n/a","924236"
"First State Corporation","President/CEO of First State Bank","Jeff Lacey","n/a","n/a","2021","n/a","924236"
"First State Corporation","Director","James F. Cooley","n/a","Pizza Inn of Waynesboro","2021","n/a","924236"
"First State Corporation","Secretary/Treasurer","James F. Cooley","n/a","n/a","2021","n/a","924236"
"First State Corporation","Director","Ben C. Daws","n/a","Southeastern Oil","2021","n/a","924236"
"First State Corporation","Director","Ben C. Daws","n/a","Southeastern Producing","2021","n/a","924236"
"First State Corporation","Director","Ernest W. Joiner","n/a","Joiner-Sigler Insurance Agency","2021","n/a","924236"
"First State Corporation","Director","T. O. Kelley,"Jr."","n/a","Kelley Industries","2021","n/a","924236"
"First State Corporation","Director","T. O. Kelley,"Jr."","n/a","Kelley Holding Co.","2021","n/a","924236"
"First State Corporation","Director","T. O. Kelley,"Jr."","n/a","Kelwood Products","2021","n/a","924236"
"First State Corporation","Director","Kenneth F. Rhinehart","n/a","n/a","2021","n/a","924236"
"First State Corporation","Director","B. B. Rounsaville","n/a","n/a","2021","n/a","924236"
"First State Corporation","Director","James Gary Sigler","n/a","Ozmus,"LP"","2021","n/a","924236"
"First State Corporation","Director","Ennis King","n/a","n/a","2021","n/a","924236"
"First State Corporation","Director","Eric Giles","n/a","n/a","2021","n/a","924236"
"First State Corporation","Director","Rodney Cockerham","n/a","n/a","2021","n/a","924236"
"First State Corporation","Director","Ronnie Clark","n/a","Chas. N. Clark Associates","2021","n/a","924236"
"First State Corporation","Director","Ronnie Clark","n/a","Clark Bros. Construction","2021","n/a","924236"
"First State Corporation","Vice President","Byron Jordan","n/a","n/a","2021","n/a","924236"
"First State Corporation","Vice President","Allen Hodo","n/a","n/a","2021","n/a","924236"
"First State Corporation","Vice President","Sharon Beard","n/a","n/a","2021","n/a","924236"
"First State Corporation","EVP/Retail Banking","Darron Dodd","n/a","n/a","2021","n/a","924236"
```
