```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"West Alabama Capital Corp.","Homewood,"AL"","2020","Andrew C. Wade,"Sr. Irrev. Non-Exempt GST Marital Trust Dated June 7","2002"","n/a","57568","12.74%","n/a"
"West Alabama Capital Corp.","Aliceville,"AL"","2020","Carol Wade McKinzey","n/a","37287","8.25%","n/a"
"West Alabama Capital Corp.","Tuscaloosa,"AL"","2020","Andrew C. Wade,"Jr."","n/a","37283","8.25%","n/a"
"West Alabama Capital Corp.","Tuscaloosa,"AL"","2020","Donna Wade Cornelius","n/a","26667","5.90%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2020","Gerry C. Wade","n/a","25635","5.67%","n/a"
"West Alabama Capital Corp.","Birmingham,"AL"","2020","Cheryl R. Alford","n/a","25500","5.64%","n/a"
"West Alabama Capital Corp.","Homewood,"AL"","2020","Andrew C. Wade,"Sr. Irrev. GST Exempt Family Trust Dated June 7","2002"","n/a","25000","5.53%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"West Alabama Capital Corp.","Vice President & Director","William R. Finney","Director & President","West Alabama Bank & Trust","2020","President & CEO","n/a"
"West Alabama Capital Corp.","Pres.","William R. Finney","Director & President","WAB&T Financial Services,"Inc."","2020","President & CEO","n/a"
"West Alabama Capital Corp.","Director","Drew Wade","Director & COO","West Alabama Bank & Trust","2020","COO","n/a"
"West Alabama Capital Corp.","Director","Drew Wade","Director & Secretary/Treasurer","Marvel Center,"Inc."","2020","COO","n/a"
"West Alabama Capital Corp.","Chairman/Director","W. O. Kirk","Chairman of the Board of Directors","West Alabama Bank & Trust","2020","Retired District Judge/Attorney","n/a"
"West Alabama Capital Corp.","Chairman/Director","W. O. Kirk","Owner","Kirk Enterprises","2020","Retired District Judge/Attorney","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","West Alabama Bank & Trust","2020","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","GRADYCO","2020","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","AGL Properties","2020","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","Southland Trucks Inc.","2020","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","Linn Investments Owner","2020","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","J. Chris McCool","Director","West Alabama Bank & Trust","2020","Judge - Ala. Court of Criminal Appeals","n/a"
"West Alabama Capital Corp.","Secretary/ Treas. and Director","Carol McKinzey","Director & Sr. VP/H.R. Officer","WABT","2020","Sr. VP/Human Resources Officer WABT","n/a"
"West Alabama Capital Corp.","Director","George Newman","Director","West Alabama Bank & Trust","2020","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","George Newman","Member","G & J Alabama Properties,"LLC"","2020","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","George Newman","Member","Midtown Development Co LLC","2020","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","Mark Prater","Director","West Alabama Bank & Trust","2020","Retired - West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Director & Regional Executive/SVP","West Alabama Bank & Trust","2020","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Partner","Kellann,"LLC"","2020","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Partner","Swann,"LLC"","2020","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Vice President & CFO","Nancy J. Turner","SVP CFO","West Alabama Bank & Trust","2020","SVP &CFO","n/a"
"West Alabama Capital Corp.","Director","Nancy J. Turner","Director","WAB&T Fin. Services,"Inc."","2020","SVP &CFO","n/a"
"West Alabama Capital Corp.","n/a","Brooke Irvin","Chief Technology Officer/ISO","West Alabama Bank & Trust","2020","Chief Technology Officer/ISO","n/a"
"West Alabama Capital Corp.","n/a","Joseph Brad Williams","VP & Sr. Lending Officer","West Alabama Bank & Trust","2020","VP & Sr. Lending Officer","n/a"
"West Alabama Capital Corp.","n/a","Joseph Brad Williams","Member","GBW,"LLC"","2020","VP & Sr. Lending Officer","n/a"
"West Alabama Capital Corp.","n/a","Michael Scott Christoff","Sr. VP & Loan Officer","West Alabama Bank & Trust","2020","Sr. VP & Loan Officer","n/a"
"West Alabama Capital Corp.","n/a","Michael Scott Christoff","Member","ScoJo Properties,"LLC"","2020","Sr. VP & Loan Officer","n/a"
"West Alabama Capital Corp.","Director","Patti Presley-Fuller","Director","West Alabama Bank & Trust","2020","Retired - Alabama Extension Service","n/a"
"West Alabama Capital Corp.","n/a","Jay Parker","Director","West Alabama Bank & Trust","2020","Physician Family Practice","n/a"
"West Alabama Capital Corp.","n/a","Jay Parker","Sole Proprietorship Owner","James L. Parker,"MD"","2020","Physician Family Practice","n/a"
"West Alabama Capital Corp.","n/a","Jay Parker","Sole Proprietorship Owner","LJW Properties,"LLC"","2020","Physician Family Practice","n/a"
"West Alabama Capital Corp.","n/a","Alisha Brookes Smith","Sr. VP & Compliance Officer","West Alabama Bank & Trust","2020","Sr. VP & Compliance Officer","n/a"
"West Alabama Capital Corp.","n/a","Scott Bouldin","Sr. VP/Trust Officer","West Alabama Bank & Trust","2020","Sr. VP/Trust Officer","n/a"
"West Alabama Capital Corp.","n/a","Andrew C. Wade Sr.","n/a","n/a","2020","Principal Shareholder","n/a"
```
