```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Central Bank","Tampa,"FL"","2019","Vijay M. Patel and Tejal V. Patel","n/a","100000","5.42%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Central Bank","Executive Vice President","John Thompson","n/a","Troup Ventures,"LLC"","2019","Bank Officer","n/a"
"Central Bank","Executive Vice President","John Thompson","n/a","Timucuan Vilano,"LLC"","2019","Bank Officer","n/a"
"Central Bank","Director","Arvind C. Patel","President","Nobel Hospitality","2019","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","Jiba Family Partnership","2019","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","A & J Partnership","2019","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","patner","Destination Express Holiday Inn","2019","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Patner","Bramas Inc","2019","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","Central Holding","2019","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","Rocky Point Investment I","2019","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","Rocky Point Investment II","2019","Hotel Owner & Operator","n/a"
"Central Bank","Director","Jayesh K. Patel","President","JALARAM INC.","2019","Project Engineer-St. of NJ","n/a"
"Central Bank","Director","Jayesh K. Patel","Member","KRISHNA TREATS,"LLC"","2019","Project Engineer-St. of NJ","n/a"
"Central Bank","Director","Jayesh K. Patel","Member","SUNSHINE DONUTS,"LLC"","2019","Project Engineer-St. of NJ","n/a"
"Central Bank","Director","Jayesh K. Patel","Member","Hudson Land Holdings,"LLC"","2019","Project Engineer-St. of NJ","n/a"
"Central Bank","Director","Jayesh K. Patel","Member","UFPSC LLC","2019","Project Engineer-St. of NJ","n/a"
