```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
```
"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a"
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Financial Corporation of Louisiana","Treasurer","Eric Movassaghi","EVP & CFO","First National Bank of LA","2022","Banker","n/a"
"Financial Corporation of Louisiana","Director","William A. Dore'","VP Sales","n/a","2022","Investments","n/a"
"Financial Corporation of Louisiana","Director","Russell Freeland,"Sr."","Pres. & General Manager","Louisiana Irrigation & Mill Co","2022","Louisiana Irrigation & Mill Co. & First National Farms","n/a"
"Financial Corporation of Louisiana","Director","Russell Freeland,"Sr."","Pres. & General Manager","1st Nat'l Farms","2022","Louisiana Irrigation & Mill Co. & First National Farms","n/a"
"Financial Corporation of Louisiana","Director","Greg A. Jones","Vice President","Kalem LLC","2022","Retired; Oil & Gas Investments","n/a"
"Financial Corporation of Louisiana","Director,"Chairman"","John Randall Prather","Member","Prather Brothers LLC","2022","Banker","n/a"
"Financial Corporation of Louisiana","Director","Randall Roach","Secretary","Kimira Properties","2022","Attorney","n/a"
"Financial Corporation of Louisiana","Director","Peter M. John","Pres. LA Bag Co.","n/a","2022","LA Bag Company & LAPAC Manufacturing","n/a"
"Financial Corporation of Louisiana","Director","Peter M. John","VP LAPAC Manuf.","n/a","2022","LA Bag Company & LAPAC Manufacturing","n/a"
"Financial Corporation of Louisiana","Director","Christopher Arsement","Partner","Arsement,"Redd & Morella"","2022","Accountant","n/a"
"Financial Corporation of Louisiana","Director","James M. Cunningham,"III"","Director","n/a","2022","Attorney","n/a"
"Financial Corporation of Louisiana","Director","Lawrence J. Prevost","Small Owner","Signal Investment LLC","2022","Banker","n/a"
"Financial Corporation of Louisiana","Director","Thomas Tucker Johnston","Partner","MLBJ,"LLC"","2022","Retired(State of La-Dept. Corrections)","n/a"
"Financial Corporation of Louisiana","Director,"President"","Stephen P. Hollier","n/a","n/a","2022","Banker","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","Fred J. Gossen Co","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Owner","Henry Gossen,"Inc."","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","Gossen and Ware,"LLC"","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","ALC Real Estate","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Owner","FJG Properties,"Inc."","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","Gossen Ware Gossen Properties","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Part Owner","Affiliated Medical Supplies,"Inc."","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Owner","FJG,"Sr. Partners","Inc."","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","F. Gossen & A. Gossen,"Ltd. Partnership"","2022","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Secretary to the Board","Yvonne D. Menard","Martha Hanks Dupuis LLC","Martha Hanks Dupuis LLC","2022","Banker","n/a"
"Financial Corporation of Louisiana","n/a","Financial Corporation of LA ESOP","n/a","n/a","2022","ESOP","n/a"
```
