```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"BancIndependent,"Incorporated"","Leighton","2017","CLAUDE EDWARD FELTON","n/a","11400","6.49%"
"BancIndependent,"Incorporated"","Sheffield","2017","MPEFM II LIMITED PARTNERSHIP","n/a","71705","40.85%"
"BancIndependent,"Incorporated"","Sheffield","2017","EDWARD FENNEL MAULDIN,"JR"","n/a","n/a","n/a"
"BancIndependent,"Incorporated"","Sheffield","2017","LEONARD PREUIT MAULDIN","n/a","n/a","n/a"
"BancIndependent,"Incorporated"","Sheffield","2017","MACKE MAULDIN","n/a","n/a","n/a"
"BancIndependent,"Incorporated"","Florence","2017","LEONARD PREUIT MAULDIN","n/a","14174","8.08%"
"BancIndependent,"Incorporated"","Florence","2017","MACKE BUCHANAN MAULDIN","n/a","10268","5.85%"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"BancIndependent,"Incorporated"","CEO/CHAIRMAN AND DIRECTOR","EDWARD FENNEL MAULDIN,"JR"","n/a","MPEFM II,"LP"","2017"
"BancIndependent,"Incorporated"","PRESIDENT & DIRECTOR","MACKE B. MAULDIN","n/a","MPEFM II,"LP",","2017"
"BancIndependent,"Incorporated"","DIRECTOR","ROY S. STEVENS","n/a","n/a","2017"
"BancIndependent,"Incorporated"","DIRECTOR","RONNIE FLIPPO","n/a","R.G. FLIPPO & ASSOCIATES","2017"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT & DIRECTOR","LEONARD PREUIT MAULDIN","n/a","MPEFM II LP","2017"
"BancIndependent,"Incorporated"","DIRECTOR","JOSEPH F. COBB","n/a","n/a","2017"
"BancIndependent,"Incorporated"","DIRECTOR","CHARLES SASSER","n/a","n/a","2017"
"BancIndependent,"Incorporated"","n/a","MPEFMII LIMITED PARTNERSHIP","n/a","n/a","2017"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT AND CFO","RICHARD WARDLAW","n/a","n/a","2017"
"BancIndependent,"Incorporated"","DIRECTOR","DON MILLER","n/a","n/a","2017"
"BancIndependent,"Incorporated"","DIRECTOR","JOANNE BECK","n/a","n/a","2017"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","OT FLYERS","2017"
"BancIndependent,"Incorporated"","DIRECTOR","PAUL WALLACE","n/a","PLW1,"LLC"","2017"
"BancIndependent,"Incorporated"","DIRECTOR","VANESSA MORSE","n/a","SAGE DEVELOPMENT FUND","2017"
"BancIndependent,"Incorporated"","DIRECTOR","LUCY TROUSDALE","n/a","HONEYSUCKLE HILL FARM,"LP"","2017"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT","PENNY CAMP","n/a","n/a","2017"
```
