```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"CBA Bankshares,"Inc."","Americus","2020","James R. Buchanan,"Jr."","Common Stock","21740","6.35%"
"CBA Bankshares,"Inc."","Cordele","2020","Jennifer P. Buford","Common Stock","39254","11.46%"
"CBA Bankshares,"Inc."","Atlanta","2020","Ben F. Easterlin,"IV"","Common Stock","76600","22.37%"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"CBA Bankshares,"Inc."","Director","Jefferson C. Alexander","President","Georgia Forest Products,"Inc."","2020"
"CBA Bankshares,"Inc."","Director","Jefferson C. Alexander","President","Sumter Trucking Co.","2020"
"CBA Bankshares,"Inc."","Director","James R. Buchanan,"Jr."","Vice President,"Secretary & Treasurer"","Buchanan Farms,"Inc."","2020"
"CBA Bankshares,"Inc."","Director","Ben F. Easterlin IV","n/a","n/a","2020"
"CBA Bankshares,"Inc."","n/a","Tommye B. Easterlin","n/a","n/a","2020"
"CBA Bankshares,"Inc."","Director and Chairman","M. Ronald Greer","Owner","Americus Realty Inc.","2020"
"CBA Bankshares,"Inc."","Director","J. Wade Halstead","n/a","n/a","2020"
"CBA Bankshares,"Inc."","Director and Secretary","Robert Joseph Hooks","n/a","Hooks Brothers Farm,"LLC"","2020"
"CBA Bankshares,"Inc."","Director","George M. Peagler,"Jr."","n/a","n/a","2020"
"CBA Bankshares,"Inc."","n/a","David P. Perry","President","Perry Bros. Logistics","2020"
"CBA Bankshares,"Inc."","n/a","David P. Perry","Managing Member","Perry Bros. Aviation Fuels. LLC","2020"
"CBA Bankshares,"Inc."","n/a","David P. Perry","Vice President","Five Points Services,"Inc."","2020"
"CBA Bankshares,"Inc."","n/a","David P. Perry","n/a","Dozers.com LLC","2020"
"CBA Bankshares,"Inc."","Director","William S. Perry,"Jr."","President","Perry Bros. Oil Co.,"Inc."","2020"
"CBA Bankshares,"Inc."","Director","William S. Perry,"Jr."","Vice President","Perry Bros. Logistics","2020"
"CBA Bankshares,"Inc."","Director","William S. Perry,"Jr."","Managing Member","Perry Bros. Aviation Fuels. LLC","2020"
"CBA Bankshares,"Inc."","Director","William S. Perry,"Jr."","President","Five Points Services,"Inc."","2020"
"CBA Bankshares,"Inc."","Director","William S. Perry,"Jr."","Managing Member","Dozers.com LLC","2020"
"CBA Bankshares,"Inc."","n/a","Jennifer P. Buford","n/a","n/a","2020"
"CBA Bankshares,"Inc."","Director","Louis A. Riccardi","President","Louis A. Riccardi DDS PC","2020"
"CBA Bankshares,"Inc."","Director","Russell Thomas,"Jr."","President","Thomas Farms,"Inc."","2020"
"CBA Bankshares,"Inc."","Director","William M. Easterlin III","General Manager","Easterlin Pecan Co.","2020"
"CBA Bankshares,"Inc."","Director and President","Richard A. Whaley","President and CEO","Citizens Bank of Americus","2020"
"CBA Bankshares,"Inc."","Director and President","Richard A. Whaley","n/a","Federal Home Loan Bank of Atlanta","2020"
"CBA Bankshares,"Inc."","Director and President","Richard A. Whaley","n/a","Magnolia Packing","2020"
```
