```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"CBS BANC-CORP.","Russellville,"AL"","2021","Cecil & Olivia Batchelor Family Limited Partnership","n/a","15869","27.99%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","John Gregory Batchelor","LTD","n/a","49.6850%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","John Gregory Batchelor","GEN","n/a",".6302%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","John Gregory Batchelor,"Trustee"","LTD","n/a","18.9048%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","Olivia & Cecil Batchelor Family Limited Partnership","n/a","16392","28.91%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","Rebecca Batchelor Reeves","LTD","n/a","50.0673%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","Rebecca Batchelor Reeves","GEN","n/a",".6100%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","John Bradley Reeves","LTD","n/a","48.1027%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","John Gregory Batchelor","n/a","185","0.33%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","John Gregory Batchelor custodian","n/a","176","0.31%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","Ray Bradley Reeves","n/a","985","1.74%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","Rebecca Batchelor Reeves","n/a","100","0.18%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","John Bradley Batchelor Reeves","n/a","931","1.64%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","Donna Batchelor","n/a","45","0.08%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","John Gregory M Batchelor","n/a","810","1.43%","n/a"
"CBS BANC-CORP.","Birmingham,"AL"","2021","Donald M. James","n/a","2679","4.73%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","Sarah Graves","n/a","2174","3.83%","n/a"
"CBS BANC-CORP.","Tuscumbia,"AL"","2021","Olivia J. Wages","n/a","2126","3.75%","n/a"
"CBS BANC-CORP.","Russellville,"AL"","2021","Cecil Batchelor","n/a","20","0.04%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"CBS BANC-CORP.","President & CEO","Mr. Michael Ross","President & CEO","CB&S Bank,"Inc."","2021","n/a","n/a"
"CBS BANC-CORP.","Member","Mr. Michael Ross","Member","CB&S Bank,"Inc."","2021","n/a","n/a"
"CBS BANC-CORP.","Chairman","Mr. Greg Batchelor","President","Dependable True Value Hardware","2021","Investor","n/a"
"CBS BANC-CORP.","Vice-President","Mr. Brad Reeves","Vice-President","Dependable True Value Hardware","2021","Investor","n/a"
"CBS BANC-CORP.","Vice Chairman","Mrs. Rebecca Reeves","n/a","Dependable True Value Hardware,"Inc."","2021","n/a","n/a"
"CBS BANC-CORP.","Vice Chairman","Mrs. Rebecca Reeves","n/a","JBBR,"Inc."","2021","n/a","n/a"
"CBS BANC-CORP.","Member","Mr. John Bradley Reeves","n/a","n/a","2021","n/a","n/a"
"CBS BANC-CORP.","Secretary","Mr. John Aldridge","Executive Vice-President","n/a","2021","n/a","n/a"
```
