```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Southeastern Bank Financial Corporation","Appling,"Georgia"","2014","Robert W. Pollard,"Jr."","Common Stock","566910","8.41%","n/a"
"Southeastern Bank Financial Corporation","Augusta,"Georgia"","2014","R. Daniel Blanton","Common Stock","552357","8.19%","n/a"
"Southeastern Bank Financial Corporation","Appling,"Georgia"","2014","Levi A. Pollard","Common Stock","491023","7.28%","n/a"
"Southeastern Bank Financial Corporation","Appling,"Georgia"","2014","RWP,"Sr. Enterprises","LLLP"","Common Stock","1017742","15.09%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Southeastern Bank Financial Corporation","Director","William J. Badger","President","Howard Lumber Co.","2014","Lumber Company President","n/a"
"Southeastern Bank Financial Corporation","Director,"CEO"","R. Daniel Blanton","n/a","n/a","2014","n/a","n/a"
"Southeastern Bank Financial Corporation","Director","Warren A. Daniel","Financial Representative","The Northwestern Mutual Financial Network","2014","Insurance","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","President","Meybohm Realty,"Inc."","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","President","Meybohm Realtors LLC","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","Partner","Riverwood Land LLC","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","Partner","Meybohm Commercial Properties LLC","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","Partner","Silver Bluff,"LLC"","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","Partner","Champions Retreat Golf Founders,"LLC"","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","Partner","MMD,"LLC"","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","Partner","Champions Retreat Golf Management,"LLC"","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","President","Meybohm Family Limited Partnership","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Vice Chairman of the Board,"Corporate Secretary"","Edward G. Meybohm","Partner","Lot 14 Founders Village","2014","Realtor","n/a"
"Southeastern Bank Financial Corporation","Director,"Chairman"","Robert W. Pollard,"Jr."","President","Pollard Lumber Co","2014","Lumber Company President","n/a"
"Southeastern Bank Financial Corporation","Director,"Chairman"","Robert W. Pollard,"Jr."","President","Pollard Land Co. Inc.","2014","Lumber Company President","n/a"
"Southeastern Bank Financial Corporation","Director","Randolph R. Smith,"MD"","Partner","Augusta Plastic Surgery Assoc. PC","2014","Physician","n/a"
"Southeastern Bank Financial Corporation","Director,"President & COO"","Ronald L. Thigpen","n/a","n/a","2014","n/a","n/a"
"Southeastern Bank Financial Corporation","Group VP & CFO","Darrell R. Rains","n/a","n/a","2014","n/a","n/a"
"Southeastern Bank Financial Corporation","Director","Larry S. Prather,"Sr."","Owner","Prather Construction","2014","Construction","n/a"
"Southeastern Bank Financial Corporation","Director","Larry S. Prather,"Sr."","Treasurer","Euchee Creek Dev","2014","Construction","n/a"
"Southeastern Bank Financial Corporation","Director","John W. Trulock,"Jr."","Partner","ECP Benefits,"LLC"","2014","Insurance","n/a"
"Southeastern Bank Financial Corporation","n/a","Levi A. Pollard,"V"","Executive Vice President","Pollard Lumber Co.","2014","Lumber Company","n/a"
"Southeastern Bank Financial Corporation","n/a","RWP,"Sr. Enterprises","LLLP"","n/a","n/a","2014","n/a","n/a"
"Southeastern Bank Financial Corporation","Director","Patrick Cunning","CEO","Sidewood Development","2014","Real Estate Developer","n/a"
```
