Here are the requested CSV tables extracted from the document:
```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"RB Bancorporation","Huntsville,"AL"","2015","Robert Thurber","Common","59072","5.5%","n/a"
"RB Bancorporation","Huntsville,"AL"","2015","Robert Thurber","Preferred","0","n/a","n/a"
"RB Bancorporation","Athens,"AL"","2015","James E McClary Jr","Common","88299","8.2%","n/a"
"RB Bancorporation","Athens,"AL"","2015","James E McClary Jr","Preferred","2500","9.09%","n/a"
"RB Bancorporation","Decatur,"AL"","2015","Harold Jeffreys","Common","81125","7.5%","n/a"
"RB Bancorporation","Decatur,"AL"","2015","Harold Jeffreys","Preferred","0","n/a","n/a"
"RB Bancorporation","Athens,"AL"","2015","David Hunt","Common","32238","2.99%","n/a"
"RB Bancorporation","Athens,"AL"","2015","David Hunt","Preferred","2500","9.09%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"RB Bancorporation","Director","James E McClary Jr","President","McClary Tire Co,"Inc"","2015","Retailer","n/a"
"RB Bancorporation","Director","James E McClary Jr","President","McClary Treading","2015","Retailer","n/a"
"RB Bancorporation","Director","James E McClary Jr","President","Limestone Tire","2015","Retailer","n/a"
"RB Bancorporation","Director,"CEO"","Robert Thurber","n/a","B2 Sensor Solutions LLC","2015","Retired","n/a"
"RB Bancorporation","Director,"CEO"","Robert Thurber","Manager","Thurber HAEF,"LLC"","2015","Retired","n/a"
"RB Bancorporation","Director","Babu Kakani","Managing Member","KVK Investments LLC","2015","Accountant","n/a"
"RB Bancorporation","Director","Babu Kakani","Member","Green Mountain Porperties LLC","2015","Accountant","n/a"
"RB Bancorporation","Director","Babu Kakani","Member","Enterprise Lodging Company LLC","2015","Accountant","n/a"
"RB Bancorporation","Director","Babu Kakani","Member","Madison Land Partners","2015","Accountant","n/a"
"RB Bancorporation","Director","Babu Kakani","Member","Enterprise Lodging of Huntsville LLC","2015","Accountant","n/a"
"RB Bancorporation","Director","Babu Kakani","Member","Florence Hotel Company LLC","2015","Accountant","n/a"
"RB Bancorporation","Director","Babu Kakani","Member","Samaja Investments LLC","2015","Accountant","n/a"
"RB Bancorporation","Director","Babu Kakani","Member","Huntsville India House LLC","2015","Accountant","n/a"
"RB Bancorporation","Director","Robert Harwell","n/a","n/a","2015","Banker","n/a"
"RB Bancorporation","Director","Michael Hockman","n/a","n/a","2015","Banker","n/a"
"RB Bancorporation","Director","Michael Underwood","Manager","TwoGroup LLC","2015","Retailer","n/a"
"RB Bancorporation","Director","Michael Underwood","Manager","TriGreen Equipment LLC","2015","Retailer","n/a"
"RB Bancorporation","Director","Michael Underwood","President/Member","Agri-City Tractor Inc","2015","Retailer","n/a"
"RB Bancorporation","Director","John Baggette","n/a","n/a","2015","Attorney","n/a"
"RB Bancorporation","Director","Tim Smalley","President","Byrd,"Smalley & Adams PC"","2015","Accountant","n/a"
"RB Bancorporation","Director","Tim Smalley","Partner","237 Johnston St LLC","2015","Accountant","n/a"
"RB Bancorporation","Director","David Hunt","President","Forum Green,"Inc"","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","President","Old South Properties,"Inc"","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","Partner","Greystone LLC","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","Managing Partner","B & H Development,"LLC"","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","Partner","Imperial Properties,"LLC"","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","Partner","FG Health Realty LLC","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","Managing Partner","St Joseph Farms,"LLC"","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","Partner","Old South Homebuilders LLC","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","Member","OSP Realty LLC","2015","Administrator","n/a"
"RB Bancorporation","Director","David Hunt","Member","CDCC Partners","2015","Administrator","n/a"
```
