```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Volunteer Bancorp,"Inc."","Rogersville,"TN"","2018","William E Phillips","common stock","42750","8.61%","n/a"
"Volunteer Bancorp,"Inc."","Sneedville,"TN"","2018","M. Carlin Greene","common stock","24807","5.00%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Volunteer Bancorp,"Inc."","Director","Reed D. Matney","Director","n/a","2018","Retired Banker","n/a"
"Volunteer Bancorp,"Inc."","Director,"Chairman of Board"","William E. Phillips","Director,"Chairman of Board"","Phillips & Hale","2018","Attorney","n/a"
"Volunteer Bancorp,"Inc."","Director","M. Carlin Greene","Director","n/a","2018","Farmer/Real Estate","n/a"
"Volunteer Bancorp,"Inc."","Director","Gary E. Varnell","Director","Rogersville Office Supply","2018","Mgr/Operator Retail Office Products","n/a"
"Volunteer Bancorp,"Inc."","Director","Scott F. Collins","Director,"Vice President"","n/a","2018","Banking","n/a"
"Volunteer Bancorp,"Inc."","Director","Richard K. Yowell","President/CEO","n/a","2018","Banking","n/a"
"Volunteer Bancorp,"Inc."","Director","William E. Phillips II","Director","Phillips & Hale","2018","Attorney","n/a"
```
