```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Century Bancorp.","Alto,"GA"","2019","William A. Bagwell,"Jr."","Common Stock","469","3.60%","n/a"
"First Century Bancorp.","Alto,"GA"","2019","William A. Bagwell,"Jr."","Warrants","889","12.62%","n/a"
"First Century Bancorp.","Alto,"GA"","2019","William A. Bagwell,"Jr."","Options","25","3.56%","n/a"
"First Century Bancorp.","Alpharetta,"GA"","2019","William R. Blanton","Common Stock","2600","19.94%","n/a"
"First Century Bancorp.","Alpharetta,"GA"","2019","William R. Blanton","Warrants","2744","38.95%","n/a"
"First Century Bancorp.","Atlanta,"GA"","2019","William M. Evans,"Jr."","Common Stock","994","7.62%","n/a"
"First Century Bancorp.","Atlanta,"GA"","2019","William M. Evans,"Jr."","Warrants","1145","16.25%","n/a"
"First Century Bancorp.","Atlanta,"GA"","2019","William M. Evans,"Jr."","Options","25","3.56%","n/a"
"First Century Bancorp.","Ponte Vedra Beach,"FL"","2019","Joe McCart 2012 Family Trust","Common Stock","1166","8.94%","n/a"
"First Century Bancorp.","Ponte Vedra Beach,"FL"","2019","Joe McCart 2012 Family Trust","Warrants","502","7.13%","n/a"
"First Century Bancorp.","Sandy Springs,"GA"","2019","Richard T. Smith","Common Stock","475","3.64%","n/a"
"First Century Bancorp.","Sandy Springs,"GA"","2019","Richard T. Smith","Warrants","485","6.88%","n/a"
"First Century Bancorp.","Sandy Springs,"GA"","2019","Richard T. Smith","Options","25","3.56%","n/a"
"First Century Bancorp.","Dawsonville,"GA"","2019","Neil Strickland","Common Stock","1125","8.63%","n/a"
"First Century Bancorp.","Dawsonville,"GA"","2019","Neil Strickland","Warrants","506","7.18%","n/a"
"First Century Bancorp.","Lawrenceville,"GA"","2019","Tetterton Family 2012 Trust","Common Stock","593","4.55%","n/a"
"First Century Bancorp.","Lawrenceville,"GA"","2019","Tetterton Family 2012 Trust","Warrants & Options","314","4.46%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Century Bancorp.","Director","William A. Bagwell,"Jr."","Director","Homestead Investments,"LLC"","2019","Real Estate Investment","n/a"
"First Century Bancorp.","Director","William A. Bagwell,"Jr."","Director","Ridge Line Property Holdings,"LLC"","2019","Real Estate Investment","n/a"
"First Century Bancorp.","Director","William A. Bagwell,"Jr."","Director","Fourth Generation Holdings,"LLC"","2019","Real Estate Investment","n/a"
"First Century Bancorp.","Director","William A. Bagwell,"Jr."","Director","Hanging Rock,"LLC"","2019","Real Estate Investment","n/a"
"First Century Bancorp.","Director","William A. Bagwell,"Jr."","Director","Strategic Real Estate Services - Northeast Georgia Health Systems","2019","Real Estate Investment","n/a"
"First Century Bancorp.","Chairman of the Board/CEO","William R. Blanton","Managing Member","Terrazza Realty Investments,"LLC"","2019","Private Investor","n/a"
"First Century Bancorp.","Chairman of the Board/CEO","William R. Blanton","Managing Member","Terrazza Realty Advisors,"LLC"","2019","Private Investor","n/a"
"First Century Bancorp.","Chairman of the Board/CEO","William R. Blanton","President","1475 Holding Company","2019","Private Investor","n/a"
"First Century Bancorp.","Chairman of the Board/CEO","William R. Blanton","President","Skatt Investments,"LLC"","2019","Private Investor","n/a"
"First Century Bancorp.","Director","Wydeen Cruikshank","n/a","n/a","2019","Retired","n/a"
"First Century Bancorp.","Director","Lanny W. Dunagan","n/a","Lanny Dunagan Welding Inc.","2019","Welding","n/a"
"First Century Bancorp.","Director","William M. Evans,"Jr."","President","Fox Creek Properties","2019","Real Estate Development","n/a"
"First Century Bancorp.","Director","William M. Evans,"Jr."","Partner","Piedmont Investments","2019","Real Estate Development","n/a"
"First Century Bancorp.","Director","R.K. Whitehead III","President","Whitehead Die Casting,"Co. Inc."","2019","President of Whitehead Die Casting,"Co. Inc."","n/a"
"First Century Bancorp.","Director","Joe McCart","n/a","n/a","2019","Insurance","n/a"
"First Century Bancorp.","Director","Richard T. Smith","Manager","Smith Cavin & Corbin,"LLC"","2019","Attorney","n/a"
"First Century Bancorp.","Director","Richard T. Smith","President","Richard T. Smith,"PC"","2019","Attorney","n/a"
"First Century Bancorp.","Director","Neil H. Strickland","Director","Strickland Group,"Inc."","2019","Insurance","n/a"
"First Century Bancorp.","Chief Financial Officer Director","Peter Vasell","n/a","n/a","2019","Accountant","n/a"
```
