Here are the requested tables in CSV format:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Jerry D. Sharber","common stock","13396","7.73%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","James E. Sharber,"Jr."","common stock","5923","3.42%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Sandra Lynn Sharber","common stock","5194","3.00%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Lisa Ann Sharber","common stock","5190","3.00%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Alec Loyd Poitevint II","common stock","10078","5.82%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Joyce Lynn Poitevint","common stock","3317","1.92%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Doreen Stiles Poitevint","common stock","1410",".81%","n/a"
"Port City Holding Company,"Inc."","Tifton,"GA"","2017","Lynn Poitevint Lee","common stock","1022",".59%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Charles R. Rozier","common stock","8002","4.62%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Georgia-Florida Investments,"Ltd"","common stock","5257","3.04%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Pewsum Investments,"LTD"","common stock","1405",".81%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Jack H. Leverett","common stock","3704","2.14%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Joyce M. Leverett","common stock","7789","4.50%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Janet Atkinson","common stock","477",".28%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Jack H. Leverett,"Jr",","common stock","193",".11%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Abbie R.Leverett","common stock","186",".11%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Jackson H. Leverett","common stock","185",".10%","n/a"
"Port City Holding Company,"Inc."","Bainbridge,"GA"","2017","Henry T. Leverett","common stock","185",".10%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Port City Bank","Chairman","Major H. Brannen","VP","Warren & Brannen","2017","Investment Advisor","n/a"
"First Port City Bank","President/CEO,"Director"","Lloyd Scott Ewing","Manager","JA Holdings","2017","n/a","n/a"
"First Port City Bank","President/CEO,"Director"","Lloyd Scott Ewing","Member","THMB LLC","2017","n/a","n/a"
"First Port City Bank","Director","Bill Burke","Chairman/President","Wiregrass Medical & Surgical Center","2017","CPA","n/a"
"First Port City Bank","Director","Bill Burke","Trustee","Betty Johnson 2005 Trust","2017","CPA","n/a"
"First Port City Bank","Director","Bill Burke","Trustee","Todd Johnson Trust","2017","CPA","n/a"
"First Port City Bank","Director","Bill Burke","Trustee","Rebecca Di Stefano Ins. Trust","2017","CPA","n/a"
"First Port City Bank","SVP/CFO","Marvalynn W. Carroll","n/a","n/a","2017","n/a","n/a"
"First Port City Bank","Director","Perry L. Clements","Owner","Land Management Servicing LLC","2017","Business Owner","n/a"
"First Port City Bank","Director","Perry L. Clements","Owner","Invasive Plant Solutions LLC","2017","Business Owner","n/a"
"First Port City Bank","Director","B. Thomas Conger","Member","Conger & Smith LLC","2017","Attorney","n/a"
"First Port City Bank","Director","B. Thomas Conger","Member","Old School Enterprises LLC","2017","Attorney","n/a"
"First Port City Bank","Director","B. Thomas Conger","Member","North Campus Enterprises LLC","2017","Attorney","n/a"
"First Port City Bank","Director","B. Thomas Conger","Trustee & Beneficiary","Conger Family Trust","2017","Attorney","n/a"
