```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Lakeside Bancshares,"Inc"","Lake Charles,"USA"","2018","J. Michael Veron","Common Stock","244692","11.69%","n/a"
"Lakeside Bancshares,"Inc"","Lake Charles,"USA"","2018","Thomas A. Flanagan","Common Stock","160000","7.65%","n/a"
"Lakeside Bancshares,"Inc"","Lake Charles,"USA"","2018","Rusell Stutes,"Jr."","Common Stock","166120","7.94%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Lakeside Bancshares,"Inc"","Director & Chairman","J. Michael Veron","Member/Partner","Veron Bice Palermo & Wilson","2018","Attorney","n/a"
"Lakeside Bancshares,"Inc"","Director & Vice Chairman","Robert Piper","Administrator","Our Lady Queen of Heaven Church","2018","Retired CEO of US Unwired - Public Company","n/a"
"Lakeside Bancshares,"Inc"","Director & Secretary","Joseph W. Roberts","Administrator","Roberts CPA Firm","2018","Retired Banker","n/a"
"Lakeside Bancshares,"Inc"","Director & President/CEO","Morgan S. Harmison,"IV"","n/a","n/a","2018","N/A","n/a"
"Lakeside Bancshares,"Inc"","Director","James Boyer","Managing Partner of","Southland Capital,"LLC"","2018","Retired Investment Vice President Merrill Lynch","n/a"
"Lakeside Bancshares,"Inc"","Director","James Boyer","Managing Partner of","West River Landing,"LLC"","2018","Retired Investment Vice President Merrill Lynch","n/a"
"Lakeside Bancshares,"Inc"","Director","James Boyer","Managing Partner of","CEH LTD","2018","Retired Investment Vice President Merrill Lynch","n/a"
"Lakeside Bancshares,"Inc"","Director","D. Keith Duplechin","President","First Capital Group","2018","Private Investments/Businessman","n/a"
"Lakeside Bancshares,"Inc"","Director","Ronnie Johns","Owner","Ronnie Johns Agency State Farm Insurance","2018","State Senator Insurance Agent","n/a"
"Lakeside Bancshares,"Inc"","Director","Willie Mount","n/a","n/a","2018","Retired State Senator","n/a"
"Lakeside Bancshares,"Inc"","Director","Joseph Thomas","Operating Partner","Thomas Family Properties","2018","Retired Military/Manufacturing Resin Systems,"Inc"","n/a"
"Lakeside Bancshares,"Inc"","Director","David Trahan","Owner","Gaidry's Mens Wear","2018","Retired Retail Clothing & Alterations","n/a"
"Lakeside Bancshares,"Inc"","Director","M. Shane Chapman","n/a","n/a","2018","Physician","n/a"
"Lakeside Bancshares,"Inc"","Executive VP","Justin Holt","n/a","n/a","2018","N/A","n/a"
"Lakeside Bancshares,"Inc"","Treasurer","Shively H. Verrette","n/a","n/a","2018","N/A","n/a"
"Lakeside Bancshares,"Inc"","n/a","E. Jeffrey Mancuso","n/a","n/a","2018","N/A","n/a"
"Lakeside Bancshares,"Inc"","n/a","Matthew Fruge","Owner","Textalertsonline","2018","N/A","n/a"
"Lakeside Bancshares,"Inc"","n/a","La Koshia","n/a","n/a","2018","N/A","n/a"
```
