```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","Ernest M. Acree,"Jr."","Common Stock","87250","9.64%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","Ernest M. Acree,"Jr."","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Tunnell Hill,"GA"","2022","Jim Griffin","Common Stock","88500","9.78%","2908650"
"North Georgia Community Financial Partners,"Inc."","Tunnell Hill,"GA"","2022","Jim Griffin","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","Thomas M. Kinnamon","Common Stock","201931","22.31%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","Thomas M. Kinnamon","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","John Oxford","Common Stock","50000","5.52%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","John Oxford","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","Charles Cofield","Common Stock","59000","6.52%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","Charles Cofield","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","Michael E. Jinright","Common Stock","44820","4.96%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2022","Michael E. Jinright","Options","0","0.00%","2908650"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Shareholder & Officer","Acree,"Jinright","Leonard & Co. PC"","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","President","Acree Realty,"Inc."","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Member","LOMA,"LLC"","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Partner","EM Acree I,"LLLP"","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Partner","EM Acree Family LTD,"Ptr"","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Partner","EM Acree II,"LLLP"","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Managing Member","Acree Timber,"LLC"","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Partner","Pinhoti Reserve,"LLLP"","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Managing Member","Acree Management,"LLC"","2022","Retired C.P.Α.","2908650"
"North Georgia Community Financial Partners,"Inc."","President & CEO","Lesa C. Downey","n/a","n/a","2022","n/a","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Jim T. Griffin","Owner","Precision Products,"Inc."","2022","Retired CFO","2908650"
"North Georgia Community Financial Partners,"Inc."","Director and Chairman","Thomas M. Kinnamon","President","Accent Yarns & Textiles,"Inc."","2022","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director and Chairman","Thomas M. Kinnamon","Member","PKF,"LLC"","2022","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director and Chairman","Thomas M. Kinnamon","Member","Spring Place Mobile Home Park","2022","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director and Chairman","Thomas M. Kinnamon","Member","Kinnamon Enterprises,"LLC"","2022","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director and Chairman","Thomas M. Kinnamon","President","Accent Air Technologies","2022","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Michael E. Jinright","Partner","S & J Investment Properties,"LLC"","2022","Managing Partner","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Michael E. Jinright","Managing Partner","Acree,"Jinright","Leonard & Co. P.C."","2022","Managing Partner","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Michael E. Jinright","Shareholder","Jinright & Co. PC","2022","Managing Partner","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","John Oxford","n/a","n/a","2022","Secretary / Treasurer","2908650"
"North Georgia Community Financial Partners,"Inc."","n/a","Scott Kinnamon","Co-President","Fiber Technologies,"Inc."","2022","President","2908650"
"North Georgia Community Financial Partners,"Inc."","n/a","Scott Kinnamon","Managing Member","Crown Materials and Recycling,"LLC"","2022","President","2908650"
```
