```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Camden Bancshares,"Inc."","Camden,"AL"","2019","A.L. Johnson,"Jr"","Common Stock","9291","5.73%","n/a"
"First Camden Bancshares,"Inc."","Kingsport,"TN"","2019","Anne J Smith Life Trust","Common Stock","8125","5.01%","n/a"
"First Camden Bancshares,"Inc."","Camden,"AL"","2019","Jane Shelton Dale","Common Stock","8250","5.08%","n/a"
"First Camden Bancshares,"Inc."","Summerville,"SC"","2019","Carol D. Austin","Common Stock","8250","5.08%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Camden Bancshares,"Inc."","Director & Chairman","A.L. Johnson,"Jr"","Retired President","Wilcox Investment","2019","n/a","n/a"
"First Camden Bancshares,"Inc."","Director & Chairman","A.L. Johnson,"Jr"","Retired President","Law Partnership","2019","n/a","n/a"
"First Camden Bancshares,"Inc."","Director & President","William S. Johnson","Retired President","Wilcox Investment","2019","n/a","n/a"
"First Camden Bancshares,"Inc."","Director & President","William S. Johnson","Retired President","Law Partnership","2019","n/a","n/a"
"First Camden Bancshares,"Inc."","Director & Secretary-Treasurer","Kathryn S. Perryman","Executive Vice Pres.","none","2019","n/a","n/a"
"First Camden Bancshares,"Inc."","Director","Sumpter Blackmon","none","Dr. Blackmon. P.A.","2019","Physician","n/a"
"First Camden Bancshares,"Inc."","Director Vice President","A.L. Johnson,"III"","President & CEO","none","2019","n/a","n/a"
"First Camden Bancshares,"Inc."","Director","Jimmie L. Travis","none","Wilco Timber Co.","2019","Forester","n/a"
"First Camden Bancshares,"Inc."","Director","R.J. Browder","none","Browder Veneer","2019","Wood Products Industry","n/a"
"First Camden Bancshares,"Inc."","Director","R.J. Browder","none","B&B Condo","2019","Wood Products Industry","n/a"
"First Camden Bancshares,"Inc."","Director","R.J. Browder","none","Sandy Keys Condo","2019","Wood Products Industry","n/a"
"First Camden Bancshares,"Inc."","Director","William R. Phillippi,"Jr"","none","W.R. Phillippi,"DMD"","2019","Dentist","n/a"
"First Camden Bancshares,"Inc."","Director","William B. Malone Jr.","President","Holman Insurance Agency,"Inc."","2019","Insurance Agent","n/a"
```
