```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Chatsworth Bankshares,"Inc."","Chatsworth,"GA"","2018","John H. Waters","Common Stock","568824","74.55%","n/a"
"First Chatsworth Bankshares,"Inc."","Chatsworth,"GA"","2018","John H. Waters","Common Stock","41398","5.42%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Chatsworth Bankshares,"Inc."","Director,"Vice President","CFO","and Secretary"","Brian Abercrombie","n/a","n/a","2018","First National Community Bank","n/a"
"First Chatsworth Bankshares,"Inc."","Director","John Brockton Matter","President","Pup Interactive,"LLC"","2018","Pup Interactive,"LLC"","n/a"
"First Chatsworth Bankshares,"Inc."","Director","John Brockton Matter","President","Twisty Games,"LLC"","2018","Pup Interactive,"LLC"","n/a"
"First Chatsworth Bankshares,"Inc."","Chairman and Director","J. Roland Harbin","n/a","n/a","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Director","James H. Phillips","Partner","Ridgefield Properties,"LLC"","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Director","James H. Phillips","Partner","Fields Ferry Development","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Director","Jerry Petty","Treasurer","Petty Dairy,"Inc."","2018","Petty Dairy,"Inc."","n/a"
"First Chatsworth Bankshares,"Inc."","Director","Joey Lents","Partner/VP of Sales","Len Dal Carpets","2018","Len Dal Carpets","n/a"
"First Chatsworth Bankshares,"Inc."","Director","Joey Lents","Partner","L & M Rentals","2018","Len Dal Carpets","n/a"
"First Chatsworth Bankshares,"Inc."","Director","Joey Lents","Owner","Lents Farms","2018","Len Dal Carpets","n/a"
"First Chatsworth Bankshares,"Inc."","Director","Joey Lents","Owner","Joey Lents Rentals","2018","Len Dal Carpets","n/a"
"First Chatsworth Bankshares,"Inc."","Chairman and Director","John H. Waters","President","United Minerals & Properties DBA Cimbar Performance Minerals","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Chairman and Director","John H. Waters","Member","Cimbar Performance Minerals OH,"LLC"","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Chairman and Director","John H. Waters","President","Performatex,"LLC"","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Chairman and Director","John H. Waters","Member","C & A Grinding,"LLC"","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Chairman and Director","John H. Waters","President and Director","Badger Industries,"Inc."","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Chairman and Director","John H. Waters","Member","Progreen Lime,"LLC"","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Director","Lamar Dunn","President & CEO","Insurance Service Corporation","2018","Insurance Service Corporation","n/a"
"First Chatsworth Bankshares,"Inc."","Director,"President","and CEO"","Laurice Tatum","Owner","Venus Properties,"LLC"","2018","First National Community Bank","n/a"
"First Chatsworth Bankshares,"Inc."","Director","Mona G. Linder","n/a","n/a","2018","n/a","n/a"
"First Chatsworth Bankshares,"Inc."","Director","Stacy Tomblin","CFO","United Minerals & Properties DBA Cimbar Performance Minerals","2018","United Minerals & Properties DBA Cimbar Performance Minerals","n/a"
```
