```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Central Financial Holdings,"Inc."","Tampa,"FL"","2021","Vijay M. Patel and Tejal V. Patel","n/a","100000","5.15%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Central Bank","Executive Vice President","John Thompson","President","Troup Ventures,"LLC"","2021","Bank Officer","n/a"
"Central Bank","Executive Vice President","John Thompson","Managing Member","Timucuan Vilano,"LLC"","2021","Bank Officer","n/a"
"Central Bank","Director","Arvind C. Patel","President","Nobel Hospitality","2021","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","Jiba Family Partnership","2021","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","A & J Partnership","2021","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","partner","Destination Express Holiday Inn","2021","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Patner","Bramas Inc","2021","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","Central Holding","2021","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","Rocky Point Investment I","2021","Hotel Owner & Operator","n/a"
"Central Bank","Director","Arvind C. Patel","Partner","Rocky Point Investment II","2021","Hotel Owner & Operator","n/a"
"Central Bank","Director","Jayesh K. Patel","President","JALARAM INC.","2021","Project Engineer-St. of NJ","n/a"
"Central Bank","Director","Jayesh K. Patel","Member","KRISHNA TREATS,"LLC"","2021","Project Engineer-St. of NJ","n/a"
"Central Bank","Director","Jayesh K. Patel","Member","SUNSHINE DONUTS,"LLC"","2021","Project Engineer-St. of NJ","n/a"
"Central Bank","Director","Jayesh K. Patel","Member","Hudson Land Holdings,"LLC"","2021","Project Engineer-St. of NJ","n/a"
"Central Bank","Director","Jayesh K. Patel","Member","UFPSC LLC","2021","Project Engineer-St. of NJ","n/a"
"Central Bank","Vice Chairman/Secretary & CFO","Nileshkumar C. Patel","n/a","Shaddha Shyam,"LLC"","2021","Financial Analyst/CFA","n/a"
"Central Bank","Vice Chairman/Secretary & CFO","Nileshkumar C. Patel","n/a","Columbia West Medical,"LLC"","2021","Financial Analyst/CFA","n/a"
"Central Bank","Vice Chairman/Secretary & CFO","Nileshkumar C. Patel","Managing Member","Heta Riya,"LLC"","2021","Financial Analyst/CFA","n/a"
"Central Bank","Vice Chairman/Secretary & CFO","Nileshkumar C. Patel","n/a","DTS Development,"LLC"","2021","Financial Analyst/CFA","n/a"
"Central Bank","Vice Chairman/Secretary & CFO","Nileshkumar C. Patel","n/a","DD Spring Hill LLC","2021","Financial Analyst/CFA","n/a"
"Central Bank","Vice Chairman/Secretary & CFO","Nileshkumar C. Patel","n/a","CK Zephyrhills LLC","2021","Financial Analyst/CFA","n/a"
"Central Bank","Vice Chairman/Secretary & CFO","Nileshkumar C. Patel","n/a","Check 1 LLC","2021","Financial Analyst/CFA","n/a"
