```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"The First Bancshares,"Inc."","New York,"NY"","2021","BlackRock,"Inc."","n/a","1640199","8.00%","n/a"
"The First Bancshares,"Inc."","Arlington,"VA"","2021","EJF Capital,"LLC"","n/a","1573065","7.68%","n/a"
"The First Bancshares,"Inc."","Baltimore,"MD"","2021","T. Rowe Price Associates,"Inc."","n/a","2599143","12.69%","n/a"
"The First Bancshares,"Inc."","Malvern,"PA"","2021","The Vanguard Group","n/a","1067580","5.21%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"The First Bancshares,"Inc."","Director","Rodney D. Bennett,"Ed.D"","n/a","University of Southern Mississippi","2021","President,"University of Southern Mississippi"","n/a"
"The First Bancshares,"Inc."","Director","David W. Bomboy,"M.D."","n/a","Yours & Mine,"LLC"","2021","Orthopedic Surgeon","n/a"
"The First Bancshares,"Inc."","President,"CEO","Director"","M. Ray ""Hoppy"" Cole","n/a","Yours & Mine,"LLC"","2021","President,"CEO"","n/a"
"The First Bancshares,"Inc."","Chairman of the Board Director","E. Ricky Gibson","n/a","N & H Electronics,"Inc."","2021","President and Owner,"N & H Electronics"","n/a"
"The First Bancshares,"Inc."","Chairman of the Board Director","E. Ricky Gibson","n/a","ARL,"LLC"","2021","President and Owner,"N & H Electronics"","n/a"
"The First Bancshares,"Inc."","Director","Charles R. Lightsey","n/a","n/a","2021","Social Security Disability Claims Rep.","n/a"
"The First Bancshares,"Inc."","Director","Fred A. McMurry","n/a","Havard Pest Control,"Inc."","2021","President,"Harvard Pest Control"","n/a"
"The First Bancshares,"Inc."","Director","Fred A. McMurry","n/a","Oak Grove Land Co.","2021","President,"Harvard Pest Control"","n/a"
"The First Bancshares,"Inc."","Director","Fred A. McMurry","n/a","Charterland,"LLC"","2021","President,"Harvard Pest Control"","n/a"
"The First Bancshares,"Inc."","Director","Fred A. McMurry","n/a","FEMC LLC","2021","President,"Harvard Pest Control"","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","MWM Partnership","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","North Baldwin Park","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","Gulf Management,"LLC"","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","B-T,"LLC"","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","213-215 East 1st Street Career Center","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","USDA","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","Professional Court","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","New Bay Minette,"LLC"","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Thomas E. Mitchell","n/a","Baldwin (AL) Development,"LLC"","2021","President,"Stuart Contracting Co.","Inc."","n/a"
"The First Bancshares,"Inc."","Director","Ted E. Parker","n/a","Neely Ventures","2021","Cattle Farmer","n/a"
