```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"SEVIER COUNTY BANCSHARES,"INC."","Sevierville,"TN"","2018","S & K Partnership","Common Stock - Class A","94752","6.45%","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Sevierville,"TN"","2018","Summitt Family Investments LP ","Common Stock - Class A","169736","11.56%","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Blakely,"GA"","2018","Spence Limited I,"LP"","Common Stock - Class A","36106","9.84%","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Blakely,"GA"","2018","Spence Limited II,"LP"","Common Stock - Class A","108319","9.84%","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Chicago,"IL"","2018","BancFunds VIII,"LP"","Common Stock - Class A","55000","7.49%","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Chicago,"IL"","2018","BancFunds IX,"LP"","Common Stock - Class A","55000","7.49%","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Sevierville,"TN"","2018","Blalock family","Common Stock - Class A","76440","5.21%","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Franklin Lakes,"NJ"","2018","Richard Jacinto,"II held in IRA"","Common Stock - Class A","95000","6.47%","1086458"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"SEVIER COUNTY BANCSHARES,"INC."","Senior Corporate Secretary","Cindy Latham","n/a","n/a","2018","Executive Asst.","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","President,"CEO & CFO"","Bobby R. Stoffle","n/a","n/a","2018","Banker","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Lyle Overbay","Partner","Overbay Family Partnership","2018","Retired Insurance Agent","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Lyle Overbay","n/a","n/a","2018","Retired Insurance Agent","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Principal Shareholder","Joe Jim Summitt","Partner","S & K Partnership","2018","Banker","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Principal Shareholder","Joe Jim Summitt","Partner","Summitt Family Investments","2018","Banker","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Principal Shareholder","Joe Jim Summitt","Shareholder","Summitt Corp","2018","Banker","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Chair","James Temple Jr.","Sevier County - Engineer","n/a","2018","Engineer","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Chair","James Temple Jr.","Partner","James A Temple Sr. FLP","2018","Engineer","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Chair","James Temple Jr.","Partner","John E. Temple Trust","2018","Engineer","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","n/a","S & K Partnership","n/a","n/a","2018","Principal Shareholder","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","n/a","Summitt Family Investments LP","n/a","n/a","2018","Principal Shareholder","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Maria Mize Roditis","Partner","MMR Properties LLC","2018","Investor","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Conley T. Murrell","Partner / Manager","Murrell Investments LLC","2018","Real Estate Development","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Conley T. Murrell","Partner / Manager","Murrell Investment GP","2018","Real Estate Development","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Conley T. Murrell","Partner / Manager","Murrell Properties GP","2018","Real Estate Development","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Conley T. Murrell","Partner / Manager","Murrell Properties LLC","2018","Real Estate Development","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","Riverdale Apartments","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","Kelco,"Ltd."","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","Parkgrove,"L.P."","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","Applecat,"L.P."","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","Panapple,"L.P."","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","Roosevelt Lodge","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","Greenbrier Investments,"LLC"","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","Greenbrier Campground","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","GJM","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Gary R. Wade","Partner/Owner","TWRS","2018","TN Supreme Court Chief Justice retired","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director","Wynne Baker","Kraft CPA's - retired","n/a","2018","CPA","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Principal Shareholder","Hope Lundt","Managing Partner","Spence Limited LP","2018","CFA/Bank Investor","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Principal Shareholder","Hope Lundt","Managing Member","Willard Mills Advisory LLC","2018","CFA/Bank Investor","1086458"
"SEVIER COUNTY BANCSHARES,"INC."","Director & Principal Shareholder","Hope Lundt","Managing Member","JH Property Investments LLC","2018","CFA/Bank Investor","1086458"
```
