```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Enterprise Capital Corporation,"Inc."","Enterprise,"AL"","2016","William Henry Carr","n/a","3092","16.37%","n/a"
"Enterprise Capital Corporation,"Inc."","Statesville,"NC"","2016","Jerry Newman Carr","n/a","3094","16.38%","n/a"
"Enterprise Capital Corporation,"Inc."","Enterprise,"AL"","2016","Charles E. Jones","n/a","2871","15.20%","n/a"
"Enterprise Capital Corporation,"Inc."","Birmingham,"AL"","2016","Mary F. Weatherford Haines","n/a","2340","12.39%","n/a"
"Enterprise Capital Corporation,"Inc."","Enterprise,"AL"","2016","Martha E. Weatherford Williams","n/a","2339","12.38%","n/a"
"Enterprise Capital Corporation,"Inc."","Enterprise,"AL"","2016","Mary A. Weatherford","n/a","1661","8.79%","n/a"
"Enterprise Capital Corporation,"Inc."","Enterprise,"AL"","2016","James H. Weatherford","n/a","1110","5.88%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"The Citizens Bank","Secretary & Director","Kelly F. Jones","n/a","Enterprise Capital Corporation","2016","Bank Executive","374130"
"The Citizens Bank","President/CEO & Director","Kelly F. Jones","n/a","Enterprise State Community College Foundation","2016","Bank Executive","374130"
"The Citizens Bank","President/CEO & Director","Kelly F. Jones","n/a","Wiregrass Economic Development Authority","2016","Bank Executive","374130"
"The Citizens Bank","Director","Shannon Carr Chancey","n/a","Enterprise Capital Corporation","2016","Homemaker","374130"
"The Citizens Bank","Director","Shannon Carr Chancey","n/a","DCE Farms,"LLC"","2016","Homemaker","374130"
"The Citizens Bank","Director","Shannon Carr Chancey","n/a","By the Sea Resorts","2016","Homemaker","374130"
"The Citizens Bank","Director","Shannon Carr Chancey","n/a","Pathway,"Inc"","2016","Homemaker","374130"
"The Citizens Bank","Vice President & Director","Charles E. Jones","n/a","Enterprise Capital Corporation","2016","Retired Bank Executive","374130"
"The Citizens Bank","Vice President & Director","Charles E. Jones","n/a","Sunny South Mobile Villa,"Inc."","2016","Retired Bank Executive","374130"
"The Citizens Bank","Vice President & Director","Charles E. Jones","n/a","Daleco,"Inc."","2016","Retired Bank Executive","374130"
"The Citizens Bank","Vice President & Director","Charles E. Jones","n/a","J & K Construction Co.,"Inc."","2016","Retired Bank Executive","374130"
"The Citizens Bank","Vice President & Director","Charles E. Jones","n/a","Public Building Authority of the City of Enterprise,"Alabama"","2016","Retired Bank Executive","374130"
"The Citizens Bank","Chairman & Director","James H. Weatherford,"Jr."","n/a","Enterprise Capital Corporation","2016","Attorney-at-law","374130"
"The Citizens Bank","Chairman & Director","James H. Weatherford,"Jr."","n/a","Southeast Land,"LLC."","2016","Attorney-at-law","374130"
"The Citizens Bank","Chairman & Director","James H. Weatherford,"Jr."","n/a","Weatherford & Williams,"LLP"","2016","Attorney-at-law","374130"
"The Citizens Bank","Chairman & Director","James H. Weatherford,"Jr."","n/a","Weatherford Land Company","2016","Attorney-at-law","374130"
"The Citizens Bank","Chairman & Director","James H. Weatherford,"Jr."","n/a","JD Land,"LLC"","2016","Attorney-at-law","374130"
"The Citizens Bank","Chairman & Director","James H. Weatherford,"Jr."","n/a","Triangle Land,"LLC"","2016","Attorney-at-law","374130"
"The Citizens Bank","Director","Martha E. Weatherford Williams","n/a","Enterprise Capital Corporation","2016","Attorney-at-law","374130"
"The Citizens Bank","Director","Martha E. Weatherford Williams","n/a","Weatherford & Williams,"LLP"","2016","Attorney-at-law","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Badger Sportswear Holdings,"Inc"","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Carr Brothers LLC","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Carr Air LLC","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Carr Diamond LLC/Emmaus Foods","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Ozark Striping Co.,"Inc."","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Ozark Striping Management Company LLC","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Ozark Safety Services,"LLC"","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Ozark Materials,"LLC"","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Beachcomber by the Sea,"Inc."","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","By the Sea Resorts,"Inc."","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Pathway,"Inc."","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Trailer World Acquisition Company LLC","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Linden Ventures LLC","2016","Business Owner","374130"
"The Citizens Bank","n/a","Jerry Newman Carr","n/a","Majestic Timber LLC","2016","Business Owner","374130"
