```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FCB Financial Holdings,"Inc."","New York,"NY"","2017","Black Rock Fund Advisors","Class A shares","2546146","5.5%","n/a"
"FCB Financial Holdings,"Inc."","Short Hills,"NJ"","2017","Franklin Mutual Advisers LLC","Class A shares","2506087","5.4%","n/a"
"FCB Financial Holdings,"Inc."","Malvern,"Pa"","2017","The Vanguard Group","Class A shares","3390553","7.3%","n/a"
"FCB Financial Holdings,"Inc."","Los Angeles,"CA"","2017","Capital World Investors","Class A shares","3156000","6.8%","n/a"
"FCB Financial Holdings,"Inc."","New York,"NY"","2017","Silvercrest Asset Management Group LLC","Class A shares","2400947","5.2%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FCB Financial Holdings,"Inc."","Director and Executive Vice Chairman","Leslie J. Lieberman","Managing Member","SEI Capital,"LLC"","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Vice Chairman","Leslie J. Lieberman","Managing Member","Sterling Partners,"LLC"","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Vice Chairman","Leslie J. Lieberman","Managing Member","PRM/ALP Partnership","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Vice Chairman","Leslie J. Lieberman","Chairman","Children's Cancer & Blood Foundation","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Chairman","Vincent Tese","Director","Cablevision Systems Corp.","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Chairman","Vincent Tese","Director","InterContinental Exchange,"Inc."","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Chairman","Vincent Tese","Director","ICE Clear Credit","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Chairman","Vincent Tese","Director","Mack-Cali Realty Corp.","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Chairman","Vincent Tese","Director","Madison Square Garden","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director and Executive Chairman","Vincent Tese","Director","NY Racing Association,"Inc."","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director","Stuart I. Oran","Director","Red Robin Gourmet Burgers","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director","Stuart I. Oran","Director","Accurus Aerospace Corporation","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director","Stuart I. Oran","Director","Accurus Aerospace Holdings LLC","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director","Stuart I. Oran","Director","OHA Investment Corporation","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director","Stuart I. Oran","Managing Member","Roxbury Capital Group","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director,"President and"","Kent S. Ellert","n/a","Tiburon Place LLC","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Chief Executive Officer","Alan Bernikow","Director","Revlon,"Inc."","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Chief Executive Officer","Alan Bernikow","Director","Mack-Cali Realty Corp.","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Chief Executive Officer","Alan Bernikow","Director","UBS Global Asset Management (US),"Inc."","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director/Trustee","Gerald Luterman","Director","Harbinger Group,"Inc."","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director/Trustee","Gerald Luterman","Director","Lutheran Medical Center","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Director","Thomas E. Constance","Partner and Co-Chairman","Kramer Levin Naftalis & Frankel LLP","2017","Attorney","n/a"
"FCB Financial Holdings,"Inc."","Director","Thomas E. Constance","Director","SIGA Technologies,"Inc."","2017","Attorney","n/a"
"FCB Financial Holdings,"Inc."","Director","Thomas E. Constance","Member Advisory Committee","Bank of America","2017","Attorney","n/a"
"FCB Financial Holdings,"Inc."","Director","Howard Curd","Director","The Sass Foundation for Medical Research","2017","Executive,"Manufacturing and Engineering"","n/a"
"FCB Financial Holdings,"Inc."","Director","Frederic V. Salerno","Chairman/CEO","Uniroyal Global Engineered Products,"LLC"","2017","Retired","n/a"
"FCB Financial Holdings,"Inc."","Director","Frederic V. Salerno","Director","A. Schulman Inc.","2017","Retired","n/a"
"FCB Financial Holdings,"Inc."","Director","Frederic V. Salerno","Director","Akamai Tech","2017","Retired","n/a"
"FCB Financial Holdings,"Inc."","Director","Frederic V. Salerno","Director","CBS","2017","Retired","n/a"
"FCB Financial Holdings,"Inc."","Director","Frederic V. Salerno","Director","Intercontinental Exchange","2017","Retired","n/a"
"FCB Financial Holdings,"Inc."","Director","Frederic V. Salerno","Director","Viacom Inc.","2017","Retired","n/a"
"FCB Financial Holdings,"Inc."","Director","William L. Mack","Founder and Chairman","Mack Real Estate Group","2017","Executive,"Real Estate"","n/a"
"FCB Financial Holdings,"Inc."","Director","William L. Mack","President and Senior Managing","n/a","2017","Executive,"Real Estate"","n/a"
"FCB Financial Holdings,"Inc."","Director","Paul A. Novelly","Chairman","World Point Terminals Inc.","2017","Executive,"Oil & Gas Companies"","n/a"
"FCB Financial Holdings,"Inc."","Director","Paul A. Novelly","President and CEO","World Point Terminals LP","2017","Executive,"Oil & Gas Companies"","n/a"
"FCB Financial Holdings,"Inc."","Director","Paul A. Novelly","Chairman","FutureFuel Corp.","2017","Executive,"Oil & Gas Companies"","n/a"
"FCB Financial Holdings,"Inc."","Executive Vice President and Chief Credit Officer","James E. Baiter","Director and Officer","Bito Holdings,"LLC"","2017","N/A","n/a"
"FCB Financial Holdings,"Inc."","Chief Financial Officer","Jack Partagas","n/a","NONE","2017","N/A","n/a"
```
