```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bank of Central Florida Holding Company","Lakeland,"FI"","2017","Wesley L. Beck","Common Stock","154918","5.36%","4974453"
"Bank of Central Florida Holding Company","Lakeland,"FI"","2017","Paul j. Noris","Common Stock","254780","8.82%","4974453"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Central Florida","Director","Howard D. Bayless","President","Marcobay Construction,"Inc."","2017","Builder","4974453"
"Bank of Central Florida","Director","Howard D. Bayless","President","Marcobay Properties,"Inc."","2017","Builder","4974453"
"Bank of Central Florida","Director","Howard D. Bayless","Member","Edgewood Partners,"LLC"","2017","Builder","4974453"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Tiger Contracting,"LLC"","2017","Builder","4974453"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Silver Tarpon,"LLC"","2017","Builder","4974453"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Tiger Holdings,"LLC"","2017","Builder","4974453"
"Bank of Central Florida","Director","Howard D. Bayless","Member","Baybarman,"LLC"","2017","Builder","4974453"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Bluesteel Development,"LLC"","2017","Builder","4974453"
"Bank of Central Florida","Director","Howard D. Bayless","Stockholder","OMS PEO,"Inc."","2017","Builder","4974453"
"Bank of Central Florida","Director","Wesley L. Beck","President","BecKryger Capital Partners","2017","Investor","4974453"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","Beckryger Capital Partners LLLP","2017","Investor","4974453"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","Lakeland Cold Storage LLLP","2017","Investor","4974453"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","Beverage Resources LLC","2017","Investor","4974453"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","ATEM Partnership LTD","2017","Investor","4974453"
"Bank of Central Florida","Director","Wesley L. Beck","Shareholder","Aspyre Aviation LLC","2017","Investor","4974453"
