```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Intracoastal Bancorp,"Inc."","Flagler Beach,"FL"","2021","Bruce E. Page","Common Stock","100142","6%","n/a"
"Intracoastal Bancorp,"Inc."","Flagler Beach,"FL"","2021","Bruce E. Page","unexercised options on Common Stock","0","0%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Intracoastal Bancorp,"Inc."","Director & CEO","Bruce E. Page","Director & CEO","n/a","2021","N/A","n/a"
"Intracoastal Bancorp,"Inc."","Director","Thomas Gibbs","Director","Tom Gibbs Chevrolet Inc.","2021","Automobile dealer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Albert Johnston","Director","Johnston Brothers Farms","2021","Farmer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Gerald Keyes","Director","KSW Wealth Management LLC","2021","CPA","n/a"
"Intracoastal Bancorp,"Inc."","Director","Michael Machin","Director","M Machin Construction","2021","Home builder","n/a"
"Intracoastal Bancorp,"Inc."","Director","Anand Jobalia","Director","Jobalia Development Group","2021","Developer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Anand Jobalia","Director","HLPC,"LLC"","2021","Developer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Anand Jobalia","Director","Padmavati One LLC","2021","Developer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Anand Jobalia","Director","Padmavati Two LLC","2021","Developer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Anand Jobalia","Director","Padmavati Three LLC","2021","Developer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Anand Jobalia","Director","EFL I","2021","Developer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Anand Jobalia","Director","EFL II","2021","Developer","n/a"
"Intracoastal Bancorp,"Inc."","Director","Anand Jobalia","Director","Wolfcamp Lodge","2021","Developer","n/a"
"Intracoastal Bancorp,"Inc."","Director & President","Ryan Page","Director & President","n/a","2021","N/A","n/a"
"Intracoastal Bancorp,"Inc."","Director","C. Scott Crews","Director","n/a","2021","Retired","n/a"
"Intracoastal Bancorp,"Inc."","Director","Pamela Carbiener","Director","Schwenker & Stavoy PA","2021","Physician","n/a"
```
