```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"THE NASHVILLE HOLDING COMPANY,"INC."","Nashville,"Georgia"","2016","W S Perry","n/a","15986","15.45%","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","Nashville,"Georgia"","2016","Howard Steven Perry","n/a","31883","12.63%","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","Greensboro,"Georgia"","2016","Sara Amelia Parkerson","n/a","30135","11.95%","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","Nashville,"Georgia"","2016","Edmond L Perry","n/a","16276","6.45%","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","Winston-Salem,"North Carolina"","2016","Luci Howard Driscoll","n/a","18895","7.49%","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","Auburn,"AL"","2016","Anita Howard Keidel","n/a","18895","7.49%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"THE NASHVILLE HOLDING COMPANY,"INC."","CHM BD/CEO","W S PERRY","n/a","n/a","2016","CHM BD/CEO","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR","NG HOUSTON","n/a","HOUSTON AND COMPANY","2016","BUSINESSMAN","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR","JUSTIN PERRY","GENERAL COUNSEL","COASTAL STATES BANK","2016","ATTORNEY","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR","EDMOND L PERRY","n/a","n/a","2016","BUSINESSMAN","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR & VICE CHAIRMAN/SEC NASHVILLE HOLDING","H STEVEN PERRY","n/a","n/a","2016","n/a","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR","JOE HARVEY,"III"","n/a","n/a","2016","BUSINESSMAN","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR","ROBERT B GRINER","PRESIDENT","Citizens Bank","2016","n/a","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR","K ANDREW MORRISON","PRESIDENT","MORRISONS HOME CENTER","2016","BUSINESSMAN","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR","K ANDREW MORRISON","PRESIDENT","TM POLY-FILM","2016","BUSINESSMAN","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","DIRECTOR","K ANDREW MORRISON","PRESIDENT","KA MORRISON FAMILY LLC","2016","BUSINESSMAN","n/a"
"THE NASHVILLE HOLDING COMPANY,"INC."","PRINCIPAL","SARA AMELIA PARKERSON","n/a","n/a","2016","RETIRED","n/a"
```
