```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Oculina Banc Corp","Vero Beach,"FL"","2018","Jeffrey A. Maffett","Common Stock","1100000","63.73%","3721511"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Oculina Banc Corp","Director","Beverly Butt","n/a","ABC Realty","2018","Realtor","n/a"
"Oculina Banc Corp","Director","William F. Donovan","President","William F Donovan CPA","2018","CPA","n/a"
"Oculina Banc Corp","Director","William F. Donovan","Partner","Donovan Fogal","2018","CPA","n/a"
"Oculina Banc Corp","Director","William F. Donovan","Partner","Freedom Investments","2018","CPA","n/a"
"Oculina Banc Corp","Director","Robert Fix,"PhD"","Director","Meadowbrook","2018","Retired Banker","n/a"
"Oculina Banc Corp","Director","Dale Harrison","n/a","n/a","2018","Retired Farmer","n/a"
"Oculina Banc Corp","Director","Rick Hurley","Director","Becker Holdings Corp","2018","Vice President Becker Holdings","n/a"
"Oculina Banc Corp","Director","Thomas W Hurley","Director","Becker Holdings Corp","2018","Manager Orchard MB LLC","n/a"
"Oculina Banc Corp","Director","Annette J Maffett","n/a","n/a","2018","Director Oculina Bank","n/a"
"Oculina Banc Corp","Chairman & President","Jeffrey A. Maffett","n/a","n/a","2018","Chm/CEO of Oculina Bank","n/a"
"Oculina Banc Corp","Director","Christopher J Russell","n/a","n/a","2018","President of Oculina Bank","n/a"
"Oculina Banc Corp","Director","Bernard P. Spearman","n/a","n/a","2018","Retired Executive from Dayton Adhesive Products","n/a"
```
