```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Tennessee State Bancshares,"Inc."","Sevierville,"Tennessee"","2018","Todd Proffitt","common stock","256","57.92%","n/a"
"Tennessee State Bancshares,"Inc."","Sevierville,"Tennessee"","2018","Billy Proffitt","common stock","176","39.82%","n/a"
"Tennessee State Bancshares,"Inc."","Sevierville,"Tennessee"","2018","Wayne Ayers","common stock","35","7.92%","n/a"
"Tennessee State Bancshares,"Inc."","Gatlinburg,"Tennessee"","2018","Lee Reagan Trust,"Ray Lee Reagan and Lisa Reagan","Co-Trustees under the Brownlee Reagan and E. Kelley Reagan 2012 Irrevocable Trust"","common stock","51","11.54%","n/a"
"Tennessee State Bancshares,"Inc."","Gatlinburg,"Tennessee"","2018","John Reagan Descendants Trust,"Kay Stephens and Lisa Reagan","Co-Trustees under the Brownlee Reagan and E. Kelley Reagan 2012 Irrevocable Trust"","common stock","51","11.54%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Tennessee State Bancshares","President","Billy Proffitt","n/a","Smokey Mtn. Foods,"Inc."","2018","Restaurants & Motels","n/a"
"Tennessee State Bancshares","Secretary","Wayne Ayers","Director","Boyds Creek Construction","2018","Real Estate","n/a"
"Tennessee State Bancshares","President","Richard Todd Proffitt","Chairman","n/a","2018","n/a","n/a"
"Tennessee State Bancshares","Director","Travis McCroskey","n/a","Landmark Inn","2018","Motel","n/a"
"Tennessee State Bancshares","Director","Mitchell H. McCarter","Secretary","Parkway Liquor Store","2018","Parkway Liquor Store","n/a"
"Tennessee State Bancshares","Director","Charles R. Frost Jr","n/a","n/a","2018","Motels","n/a"
"Tennessee State Bancshares","Director","Robert A. Tino","n/a","n/a","2018","Art Galleries","n/a"
"Tennessee State Bancshares","Director","Lawrence Andrew Proffitt","Director","n/a","2018","Real Estate","n/a"
"Tennessee State Bancshares","n/a","J. Scott Gibson","Senior Executive Vice-President","n/a","2018","n/a","n/a"
"Tennessee State Bancshares","n/a","Tammie M. Sutton","Executive Vice-President","n/a","2018","n/a","n/a"
"Tennessee State Bancshares","n/a","Jennifer Lynn Reinhard","Executive Vice-President","n/a","2018","n/a","n/a"
"Tennessee State Bancshares","n/a","R. Stephen Hagood","Executive Vice-President","n/a","2018","n/a","n/a"
"Tennessee State Bancshares","n/a","Ray B. Sterling","Executive Vice-President","n/a","2018","n/a","n/a"
```
