```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"ABB Financial Group,"Inc."","Atlanta,"GA"","2016","Serguei Kouzmine","Common","170000","7.47%","n/a"
"ABB Financial Group,"Inc."","Atlanta,"GA"","2016","James R. Henderson","Common","125000","5.49%","n/a"
"ABB Financial Group,"Inc."","Atlanta,"GA"","2016","Serguei Kouzmine","Preferred","5891","100.00%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Affinity Bank","President/Director","Edward J. Cooney","Managing Member","MEMM,"LLC"","2016","President/Director","3118447"
"Affinity Bank","Director","Leeman Bennett","n/a","n/a","2016","n/a","3118447"
"Affinity Bank","Director","Frank A. Clayton,"DDS."","Owner","Clayton Dental,"PC"","2016","Owner","3118447"
"n/a","n/a","Frank A. Clayton,"DDS."","President","WMJ Holdings,"LLC"","2016","Owner","3118447"
"Affinity Bank","SVP/CFO","Brandi Pajot","n/a","n/a","2016","n/a","3118447"
"Affinity Bank","Director","Jeffrey R. Lake","President","Dixie Electric Company","2016","President","3118447"
"Affinity Bank","Chairman","Robert C. McMahan","n/a","n/a","2016","n/a","3118447"
"Affinity Bank","Director","Wayne V. Mitsch","n/a","n/a","2016","n/a","3118447"
"Affinity Bank","EVP/CCO","Clark N. Nelson,"Jr"","n/a","n/a","2016","EVP/CCO","3118447"
```
