```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Citizens Banking Corporation","Frostproof,"USA"","2016","Latimer T. Wilson","Common Stock","155150","37.17%","3200874"
"Citizens Banking Corporation","Lake Wales,"USA"","2016","Cynthia Wilson Henry","Common Stock","124958","29.94%","3200874"
"Citizens Banking Corporation","Babson Park,"USA"","2016","Patricia J. Wilson","Common Stock","124958","29.94%","3200874"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & President","Latt Maxcy Corporation","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & President","LMC Lakeland Development","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & President","LMC Downtown Lakeland","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & President","LMC Citizens Branch","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & President","LMC Winterset","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & President","LMC Edgewood Plaza","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & President","LMC Palmer Crossing","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & Vice-President","Pat Wilson Inc","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Director & President","Riverview Towncentre,"Inc."","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Manager","Wootton Ranch,"LLC"","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Manager","Coon Hammock Aircraft Sales,"LLC"","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director & Chairman","Latimer T. Wilson","Manager","LJCM Land Holdings,"LLC"","2016","Agriculture & Real Estate Development Latt Maxcy Corp.","3200874"
"Citizens Banking Corporation","Director","Patricia J. Wilson","Director","Latt Maxcy Corporation","2016","n/a","3200874"
"Citizens Banking Corporation","Director","Patricia J. Wilson","Director","LMC Lakeland Development","2016","n/a","3200874"
"Citizens Banking Corporation","Director","Patricia J. Wilson","Director","LMC Citizens Branch,"Inc."","2016","n/a","3200874"
"Citizens Banking Corporation","Director","Patricia J. Wilson","Director","Maxcy Foundation,"Inc."","2016","n/a","3200874"
"Citizens Banking Corporation","Director","Patricia J. Wilson","Manager","JW Land Holdings,"LLC"","2016","n/a","3200874"
"Citizens Banking Corporation","Director","Patricia J. Wilson","Manager","4-15-03 Company,"LLC"","2016","n/a","3200874"
"Citizens Banking Corporation","Director","Patricia J. Wilson","Manager","WWH,"LLC"","2016","n/a","3200874"
"Citizens Banking Corporation","Director","Patricia J. Wilson","Manager","Chaney Properties,"LLC"","2016","n/a","3200874"
"Citizens Banking Corporation","Director","Clayton G. Wilson","Vice President & Director","LMC Lakeland Development","2016","CEO - Agribusiness and Land Management","3200874"
"Citizens Banking Corporation","Director","Clayton G. Wilson","Vice President,"Secretary","Director","& Chairman"","Latt Maxcy Corporation","2016","CEO - Agribusiness and Land Management","3200874"
"Citizens Banking Corporation","Director","Clayton G. Wilson","Vice President & Director","LMC Citizens Branch Inc.","2016","CEO - Agribusiness and Land Management","3200874"
"Citizens Banking Corporation","Director","Clayton G. Wilson","Vice President & Director","Riverview Towncentre,"Inc."","2016","CEO - Agribusiness and Land Management","3200874"
"Citizens Banking Corporation","Director","Clayton G. Wilson","President & Director","Great Harvest Corp","2016","CEO - Agribusiness and Land Management","3200874"
"Citizens Banking Corporation","Director","Clayton G. Wilson","Manager","CGW Holdings,"LLC"","2016","CEO - Agribusiness and Land Management","3200874"
"Citizens Banking Corporation","Director","Clayton G. Wilson","Manager","Gran Cosecha,"LLC"","2016","CEO - Agribusiness and Land Management","3200874"
