```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"GB BANK GROUP,"INC."","Glennville,"GA"","2014","C.W. Durrence,"Jr."","Common Stock","12105","8%","n/a"
"GB BANK GROUP,"INC."","Glennville,"GA"","2014","Durrence Family","Common Stock","27090","19%","n/a"
"GB BANK GROUP,"INC."","Glennville,"GA"","2014","Anderson Family","Common Stock","26365","19%","n/a"
"GB BANK GROUP,"INC."","Glennville,"GA"","2014","Ethel S. Faircloth","Common Stock","2716","9%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"GB BANK GROUP,"INC."","Principal Shareholder","Anderson Family","n/a","n/a","2014","Trust/Partnerships","n/a"
"GB BANK GROUP,"INC."","Principal Shareholder","Ruby Jo Durrence","n/a","n/a","2014","Retired Homemaker","n/a"
"GB BANK GROUP,"INC."","Chairman","Jesse J. Durrence","Director","n/a","2014","Retired Educator","n/a"
"GB BANK GROUP,"INC."","Director","W.F. ""Bill"" Durrence,"Jr."","n/a","n/a","2014","Farmer","n/a"
"GB BANK GROUP,"INC."","Director","C.W. Durrence,"III"","n/a","n/a","2014","Pharmacist","n/a"
"GB BANK GROUP,"INC."","Director","Ronnie A. Barnhill","n/a","n/a","2014","Accountant","n/a"
"GB BANK GROUP,"INC."","Director","Lauree D. Kicklighter","Chairman","n/a","2014","Retired Banker","n/a"
"GB BANK GROUP,"INC."","Director","Jimmy B. McCurdy","n/a","n/a","2014","Business Owner","n/a"
"GB BANK GROUP,"INC."","Director","Donna K. Tootle","n/a","n/a","2014","Retired Educator","n/a"
"GB BANK GROUP,"INC."","Director","Ricky E. Wilson","n/a","n/a","2014","Business Owner","n/a"
"GB BANK GROUP,"INC."","President/CEO","Tracy M. Durrence","n/a","n/a","2014","None","n/a"
"GB BANK GROUP,"INC."","Executive Vice President","C. Paul Eason","Tippins Market President","n/a","2014","None","n/a"
"GB BANK GROUP,"INC."","Executive Vice President","Reba L. Woodcock","Executive Vice President/Cashier","n/a","2014","None","n/a"
"GB BANK GROUP,"INC."","Senior Vice President/ CFO/Secretary","Will J. Sheffield","n/a","n/a","2014","None","n/a"
```
