```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"South Louisiana Bank","Houma,"LA"","2018","Raymond J. Authement","Common Stock","24254","6.82%","n/a"
"South Louisiana Bank","Houma,"LA"","2018","Debra B. Chauvin","Common Stock","22230","6.25%","n/a"
"South Louisiana Bank","Houma,"LA"","2018","Francis O. Bourg,"III"","Common Stock","22970","6.46%","n/a"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"South Louisiana Bank","Vice-Chairman","Michael P. Barker","Secretary/Treasurer","Barker Automotive (Mitsubishi)","2018","Barker Motors","n/a"
"South Louisiana Bank","Vice-Chairman","Michael P. Barker","President","Barker Motors (Buick Pontiac GMC)","2018","Barker Motors","n/a"
"South Louisiana Bank","Vice-Chairman","Michael P. Barker","President","Barker Automotive (Honda)","2018","Barker Motors","n/a"
"South Louisiana Bank","Chairman","Roy M. Beyer","Member","Deer Valley Ranch,"LLC"","2018","Certified Public Accountants","n/a"
"South Louisiana Bank","Director","Francis O. Bourg,"III"","n/a","n/a","2018","Retired","n/a"
"South Louisiana Bank","Director","Chapman H. Burguieres,"Jr."","President","Magnum Mud Equipment Co,"Inc."","2018","Owner,"President","CEO"","n/a"
"South Louisiana Bank","Director","Chapman H. Burguieres,"Jr."","n/a","Grand Coteau,"L.L.C."","2018","Owner,"President","CEO"","n/a"
"South Louisiana Bank","Director","Chapman H. Burguieres,"Jr."","n/a","Magnum Mud Equipment Co.,"L.L.C."","2018","Owner,"President","CEO"","n/a"
"South Louisiana Bank","Director","Chapman H. Burguieres,"Jr."","n/a","Property Trusts,"L.L.C."","2018","Owner,"President","CEO"","n/a"
"South Louisiana Bank","Director","Chapman H. Burguieres,"Jr."","n/a","Plane Venture,"L.L.C."","2018","Owner,"President","CEO"","n/a"
"South Louisiana Bank","Director","Chapman H. Burguieres,"Jr."","n/a","Magnum Mud Equipment Co. Cameron,"L.L.C."","2018","Owner,"President","CEO"","n/a"
"South Louisiana Bank","Director","Chapman H. Burguieres,"Jr."","n/a","Lands of LA,"L.L.C."","2018","Owner,"President","CEO"","n/a"
"South Louisiana Bank","Director","Chapman H. Burguieres,"Jr."","n/a","Sky Pilot,"L. L. C."","2018","Owner,"President","CEO"","n/a"
"South Louisiana Bank","Director/Secretary","Darryl K. Christen","President","Christen & Rhymes,"APL.C"","2018","Attorney at Law","n/a"
"South Louisiana Bank","Director/Secretary","Darryl K. Christen","Partner","Terrebonne Land Partnership","2018","Attorney at Law","n/a"
"South Louisiana Bank","Director/Secretary","Darryl K. Christen","President","DKC Holdings,"LLC"","2018","Attorney at Law","n/a"
"South Louisiana Bank","Director/Secretary","Darryl K. Christen","President","Multi-Aero,"Inc."","2018","Attorney at Law","n/a"
"South Louisiana Bank","Director/Secretary","Darryl K. Christen","Manager","Dylan Aviation,"LLC"","2018","Attorney at Law","n/a"
"South Louisiana Bank","Director","Richard M. Haydel,"MD"","Shareholder/Director","Buffalo Well Ranch,"LLC"","2018","Medical Doctor","n/a"
"South Louisiana Bank","Director","Scott A. Haydel,"MD"","Partner","Haydel Family Practice,"APMC"","2018","Medical Doctor","n/a"
"South Louisiana Bank","Director","Scott A. Haydel,"MD"","Member","Hayquad,"LLC"","2018","Medical Doctor","n/a"
"South Louisiana Bank","Director","Karla G. Spinella","Stockholder.","Max Welders,"Inc."","2018","Attorney at Law","n/a"
"South Louisiana Bank","Chairman","Sidney C. Sundbery","Member","Lapella Properties,"LLC"","2018","Attorney at Law","n/a"
"South Louisiana Bank","Chairman","Sidney C. Sundbery","Member/Manager","Sundbery Properties,"LLC"","2018","Attorney at Law","n/a"
"South Louisiana Bank","Director & President & CEO","Mickey B. Thomas","Member","Dularge Properties,"L.L.C."","2018","South Louisiana Bank President & CEO","n/a"
"South Louisiana Bank","Director","Charles K. Weaver","n/a","n/a","2018","South Louisiana Bank Director","n/a"
"South Louisiana Bank","Sr. Vice President","James C. Sublett","Member","Bucket List,"L.L.C."","2018","South Louisiana Bank Sr. Vice President","n/a"
"South Louisiana Bank","Director","James K. Walker","n/a","n/a","2018","South Louisiana Bank Director","n/a"
"South Louisiana Bank","Executive Vice President","Randal J. Bernard","Board Member","Willswood Plantation,"L. L.. C."","2018","South Louisiana Bank Executive Vice President","n/a"
"South Louisiana Bank","Executive Vice President","Randal J. Bernard","Board Member","Assumption Land","2018","South Louisiana Bank Executive Vice President","n/a"
"South Louisiana Bank","Executive Vice President","Randal J. Bernard","Board Member","EGR,"L.L.C."","2018","South Louisiana Bank Executive Vice President","n/a"
"South Louisiana Bank","Executive Vice President","Randal J. Bernard","Board Member","Assumption Energy,"L.L.C."","2018","South Louisiana Bank Executive Vice President","n/a"
"South Louisiana Bank","Executive Vice President","Randal J. Bernard","Board Member","Lafourche Land,"L.L.C."","2018","South Louisiana Bank Executive Vice President","n/a"
"South Louisiana Bank","Sr. Vice President","George T. Robichaux","n/a","n/a","2018","South Louisiana Bank Sr. Vice President","n/a"
"South Louisiana Bank","Executive Vice President","Steven J. Crispino","n/a","n/a","2018","South Louisiana Bank Executive Vice President","n/a"
"South Louisiana Bank","Vice President","Victoria H. Rhea","Community Property","Keith Rhea Consulting","2018","South Louisiana Bank Vice President","n/a"
"South Louisiana Bank","Vice President","David G. Roger","Community Property","Management Information Solutions,"LLC"","2018","South Louisiana Bank Vice President","n/a"
"South Louisiana Bank","Senior Vice-President","Robert L. Ross","Member","Harris Ventures,"LLC"","2018","South Louisiana Bank Senior Vice-President","n/a"
```
