```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FSB,"LLC"","Florence,"USA"","2017","Charles C Anderson","Common Stock","1918627","40%","5141195"
"FSB,"LLC"","Florence,"USA"","2017","Joel R Anderson","Common Stock","1839550","38%","5141195"
"FSB,"LLC"","Muscle Shoals,"USA"","2017","Chester L McKinney,"Jr."","Common Stock","238200","5%","5141195"
"FSB,"LLC"","Muscle Shoals,"USA"","2017","Todd C Ouellette","Common Stock","238200","5%","5141195"
"FSB,"LLC"","Killen,"USA"","2017","George D Pillow,"Jr."","Common Stock","238200","5%","5141195"
"First Southern Bancshares,"Inc."","Florence,"AL"","2017","FSB,"LLC"","n/a","4763977","100%","n/a"
"First Southern Bancshares,"Inc."","Tuscumbia,"AL"","2017","James E. Bishop","n/a","465986","9%","n/a"
"First Southern Bancshares,"Inc."","Muscle Shoals,"AL"","2017","The McKinney Family","n/a","447213","9%","n/a"
"First Southern Bancshares,"Inc."","Memphis,"TN"","2017","Robert Walker","n/a","389354","9%","n/a"
"First Southern Bancshares,"Inc."","Florence,"AL"","2017","S. Gregory Beadle","n/a","250406","5%","n/a"
"First Southern Bancshares,"Inc."","Florence,"AL"","2017","J. Acker Rogers","n/a","247211","5%","n/a"
"First Southern Bancshares,"Inc."","Florence,"AL"","2017","James M. Hughes,"Jr."","n/a","238466","5%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FSB,"LLC"","Director/Chairman of the Board","Charles C Anderson","LLC Manager","AAA&W LLC","2017","Partner","5141195"
"FSB,"LLC"","Director/Chairman of the Board","Charles C Anderson","LLC Manager","Florence Boulevard East,"LLC"","2017","Partner","5141195"
"FSB,"LLC"","Director/Chairman of the Board","Charles C Anderson","LLC Manager","KLNH Fund,"LLC"","2017","Partner","5141195"
"FSB,"LLC"","Director/Chairman of the Board","Charles C Anderson","LLC Manager","Rarities,"LLC"","2017","Partner","5141195"
"FSB,"LLC"","Director/Chairman of the Board","Charles C Anderson","LLC Manager","Southview Properties,"LLC"","2017","Partner","5141195"
"FSB,"LLC"","Director/Chairman of the Board","Charles C Anderson","LLC Manager","Stack's LLC","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","A-Mark Precious Metals,"Inc"","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","LLC Manager","AAA&W LLC","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","American Promotional Events,"Inc"","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","Anderson Press,"Inc"","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","Billy Reid,"Inc"","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","CRG Holding,"Inc"","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","Cypress Real Estate Co,"Inc"","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","DMD Publications,"Inc"","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","Family Acquisition Holdings,"Inc"","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","Director","Highway 72 Properties,"Inc."","2017","Partner","5141195"
"FSB,"LLC"","Director","Joel R Anderson","LLC Manager","Joel R Anderson,"LLC"","2017","Partner","5141195"
"FSB,"LLC"","Director","Chester L McKinney,"Jr"","Owner/Chairman","McCo,"Inc"","2017","n/a","5141195"
"FSB,"LLC"","Director","Chester L McKinney,"Jr"","Manager","CSJ & Associates,"LLC"","2017","n/a","5141195"
"FSB,"LLC"","Director","Chester L McKinney,"Jr"","Manager","M-Air of Delaware,"LLC"","2017","n/a","5141195"
"FSB,"LLC"","Director","Chester L McKinney,"Jr"","Manager","McVantage International Ltd","2017","n/a","5141195"
"FSB,"LLC"","Director","Chester L McKinney,"Jr"","Manager","McVantage Packaging,"LLC"","2017","n/a","5141195"
"FSB,"LLC"","Director","Chester L McKinney,"Jr"","Manager","Rivertown Associates,"LLC"","2017","n/a","5141195"
"FSB,"LLC"","President/CEO & Director","Dennis W Morgan","n/a","n/a","2017","NA","5141195"
"FSB,"LLC"","Director","Todd C Ouellette","Partner","LLF Group Reinsurance Company,"LTD"","2017","President/Dealer","5141195"
"FSB,"LLC"","Director","Todd C Ouellette","Partner","Ouellette Reinsurance Company,"LTD"","2017","President/Dealer","5141195"
"FSB,"LLC"","Director","George D Pillow,"Jr"","President","Delta Five,"Inc"","2017","Geomarc,"Inc - Chairman"","5141195"
"FSB,"LLC"","Director","George D Pillow,"Jr"","Chairman","Odette,"Inc"","2017","Geomarc,"Inc - Chairman"","5141195"
"FSB,"LLC"","Executive Vice President/Chief Financial Officer","Roderick V Schlosser","NA","NA","2017","NA","5141195"
```
