```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Central Financial Holdings,"Inc."","Tampa,"FL"","2020","Vijay M. Patel and Tejal V. Patel","n/a","100000","5.42%","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Central Financial Holdings,"Inc."","Executive Vice President","John Thompson","n/a","n/a","2020","Bank Officer","n/a"
"Central Financial Holdings,"Inc."","President/CEO","John Thompson","Managing Member","Troup Ventures,"LLC"","2020","Bank Officer","n/a"
"Central Financial Holdings,"Inc."","President/CEO","John Thompson","Managing Member","Timucuan Vilano,"LLC"","2020","Bank Officer","n/a"
"Central Financial Holdings,"Inc."","Director","Arvind C. Patel","President","Nobel Hospitality","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Arvind C. Patel","Partner","Jiba Family Partnership","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Arvind C. Patel","Partner","A & J Partnership","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Arvind C. Patel","patner","Destination Express Holiday Inn","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Arvind C. Patel","Patner","Bramas Inc","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Arvind C. Patel","Partner","Central Holding","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Arvind C. Patel","Partner","Rocky Point Investment I","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Arvind C. Patel","Partner","Rocky Point Investment II","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director/Vice Chairman/Secretary & CFO","Nileshkumar C. Patel","Director/Vice Chairman/Secretary/EVP-Risk Manager/ISO","n/a","2020","Financial Analyst/CFA","n/a"
"Central Financial Holdings,"Inc."","Director","Jayesh D. Patel","n/a","n/a","2020","Hotel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Dinubhai Patel","Managing Partner","Advance Motel LLC","2020","Motel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Dinubhai Patel","Partner","Ellis Corporation MD","2020","Motel Owner & Operator","n/a"
"Central Financial Holdings,"Inc."","Director","Jiten Patel","Manager","Vinayak Properties,"LLC"","2020","Business","n/a"
"Central Financial Holdings,"Inc."","Director","Jiten Patel","Manager","Shiv,"LLC"","2020","Business","n/a"
