```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Unified Shares,"LLC"","Harrogate,"TN"","2015","Virginia H. Sigmon","Common Stock","10422","100%","n/a"
"Commercial Bancgroup,"Inc."","Harrogate,"TN"","2015","Robertson Holding Company,"L.P."","Common Stock","20412.75","53.147%","n/a"
"Commercial Bancgroup,"Inc."","Harrogate,"TN"","2015","Unified Shares,"LLC"","Common Stock","10422","27.135%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Sole Member","Unified Shares,"LLC"","2015","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Sole Member","Charter Coal,"LLC"","2015","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","Sigmon Enterprises,"LLC"","2015","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","Compass Shares,"LLC"","2015","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","The Jacobe Co.,"LLC"","2015","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","The J. Hoke Co.,"LLC"","2015","n/a","n/a"
"Unified Shares,"LLC"","Member","Virginia H. Sigmon","Member","Magnolia Point,"LLC"","2015","n/a","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Commercial Bancgroup,"Inc."","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Unified Shares,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Charter Coal,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Compass Shares,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Magnolia Point,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","The Jacobe Co,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","The J. Hoke Co,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Three Diamond,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Sigmon Enterprises,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Hobcaw Properties,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Manager","Oxford Supply,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Rachel S. West","Managing Member","The E. Holding Company","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Unified Shares,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Charter Coal,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Compass Shares,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Magnolia Point,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","The Jacobe Co,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","The J. Hoke Co,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Three Diamond,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Sigmon Enterprises,"LLC)"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Hobcaw Properties,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Andra S. Ostergard","Manager","Oxford Supply,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Unified Shares,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Commercial Bancgroup,"Inc."","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Charter Coal,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Compass Shares,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Magnolia Point,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","The Jacobe Co,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","The J. Hoke Co,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Three Diamond,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Sigmon Enterprises,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Hobcaw Properties,"LLC"","2015","Self Employed","n/a"
"Unified Shares,"LLC"","Manager","Martha S. Spurlock","Manager","Oxford Supply,"LLC"","2015","Self Employed","n/a"
"Commercial Bancgroup,"Inc."","President","John Adam Robertson","Director","Commercial Bank","2015","President (Commercial Bank)","n/a"
