```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Smith & Hood Holding Company,"LLC"","Amite,"LA"","2023","William K. Hood","N/A - LLC","n/a","50.0%","n/a"
"Smith & Hood Holding Company,"LLC"","Amite,"LA"","2023","Edgar R. Smith III","N/A - LLC","n/a","50.0%","n/a"
"First Guaranty Bancshares,"Inc."","Huntington,"WV"","2023","Marshall T. Reynolds","n/a","2895583","23.2%","422433"
"First Guaranty Bancshares,"Inc."","Amite,"LA"","2023","William K. Hood","n/a","3603667","28.9%","422433"
"First Guaranty Bancshares,"Inc."","Amite,"LA"","2023","Smith & Hood Holding Company LLC","n/a","3603667","28.9%","422433"
"First Guaranty Bancshares,"Inc."","Amite,"LA"","2023","Edgar R. Smith III","n/a","3603667","28.9%","422433"
"First Guaranty Bancshares,"Inc."","Amite,"LA"","2023","Smith & Hood Investments LLC","n/a","3603667","28.9%","422433"
"First Guaranty Bancshares,"Inc."","Huntington,"West Virginia"","2023","Douglas V. Reynolds","n/a","2895583","23.2%","422433"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Director","First Guaranty Bank","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","W. Hood and Associates Properties,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Amite Mini Storage,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Hood Auto Group of Hammond,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Hood Motor Co.,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Plantation Lake Management,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Hood Investments,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","no position","Northshore Air LLC","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Hood Northlake,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Edenborn Properties,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Bill Hood Ford,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Hood Chevrolet,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Southern Dealer Mechanical Breakdown Insurance,"Inc."","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","WKH Management,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","WKH Holdings,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","no position","Pilara,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Smith & Hood Investments LLC","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","WKHood I-55 Properties,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Smith & Hood Holding Company LLC","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","President of Hood Motor Co.,"LLC"","William K. Hood","Member","Hood Partners,"LLC"","2023","Member","n/a"
"First Guaranty Bancshares,"Inc."","CEO/President","Alton B. Lewis","CEO/President","First Guaranty Bank","2023","Director","n/a"
"First Guaranty Bancshares,"Inc."","CFO,"Treasurer & Secretary"","Eric J. Dosch","Chief Financial Officer","First Guaranty Bank","2023","Director","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","President & General Manager","Harrah & Reynolds Corp","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Member","Jaymar Farm,"LLC"","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Shareholder","Pritchard Electric Company","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","President","Champion Industries,"Inc"","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Shareholder","Meigs Motel,"Inc."","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Member","Purple Cap,"LLC"","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Director","Summit State Bank","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","chairman","Energy Services of American Company","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Settlor","M.T. Reynolds Investment Trust","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Member","HD Media Company,"LLC"","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Member","River City Properties,"LLC"","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Chairman of the Board of Directors","Marshall T. Reynolds","Shareholder","Vimasco Corporation","2023","Chairman of Champion Industries,"Inc."","n/a"
"First Guaranty Bancshares,"Inc."","Director","Jack Rossi","n/a","n/a","2023","Certified Public Accountant,"retired"","n/a"
"First Guaranty Bancshares,"Inc."","Avp/Administrative Officer","Vaness R. Drew","n/a","n/a","2023","Executive Vice President - Business Development Summit Community Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","Vice President & COE","Smitty's Supply Inc.","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","Member","Big 4 Trucking,"LLC"","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","Member","Big 4 Investments,"LLC"","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","Member","Big 4 Classic Cars,"LLC"","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","no position","Smith & Hood Investments LLC","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","Director","Xeray Systems,"Inc."","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","President","Latch Oil,"Inc."","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","no position","Latch Ventures,"LLC"","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","no position","Lion Ventures,"LLC"","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","no position","Bobbie G's,"Inc."","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","Member","Smith-Hoover Holdings,"LLC"","2023","Vice-President and CEO First Guaranty Bank","n/a"
"First Guaranty Bancshares,"Inc."","Director","Edgar R. Smith","Member","Emerald Partners,"LLC"","2023","Vice-President and CEO First Guaranty Bank","n/a"
