```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Commerce Union Bancshares,"Inc."","Union City,"USA"","2014","William H Latimer III","n/a","275247","8.97%","3729562"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Commerce Union Bancshares,"Inc."","Director & Chairman","Charles Trimble Beasley","Director","n/a","2014","Self employed","3729562"
"Commerce Union Bancshares,"Inc."","Director","Jane Bellar","Director","n/a","2014","Retired","3729562"
"Commerce Union Bancshares,"Inc."","Director & Chairman","Ron DeBerry","Director","n/a","2014","n/a","3729562"
"Commerce Union Bancshares,"Inc."","Director","John Bourne","Director","n/a","2014","Retired","3729562"
"Commerce Union Bancshares,"Inc."","Director","James Hodges","Director","Hodges Group Construction","2014","Construction Company","3729562"
"Commerce Union Bancshares,"Inc."","Director","Gwendolous Martin","Director","Martin Bonding","2014","Bail Bond Company","3729562"
"Commerce Union Bancshares,"Inc."","Director","Nancy Jo Martin","Director","Martin Realty","2014","Real Estate Agent","3729562"
"Commerce Union Bancshares,"Inc."","Director & Secretary","William R. McKinney","Director & Secretary","n/a","2014","Real Estate Agent","3729562"
"Commerce Union Bancshares,"Inc."","Director","Leland Scott","Director","n/a","2014","Retired","3729562"
"Commerce Union Bancshares,"Inc."","Director","Don Sloan","Director","Southside Drug Company","2014","Pharmacist","3729562"
"Commerce Union Bancshares,"Inc."","Director","Marvin Smith |||","Director","Better Block Company","2014","Manufacturer","3729562"
"Commerce Union Bancshares,"Inc."","Chief Lending Officer","B. Scott Bagwell","n/a","n/a","2014","n/a","3729562"
"Commerce Union Bancshares,"Inc."","Chief Retail Officer","Paula DeBerry","n/a","n/a","2014","n/a","3729562"
"Commerce Union Bancshares,"Inc."","Chief Credit Officer","Deborah Olds","n/a","n/a","2014","n/a","3729562"
"Commerce Union Bancshares,"Inc."","Chief Financial Officer","William R. Murray","n/a","n/a","2014","n/a","3729562"
```
