```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"BancIndependent,"Incorporated"","Leighton,"AL"","2016","CLAUDE EDWARD FELTON","n/a","11400","6.48%","1082209"
"BancIndependent,"Incorporated"","Sheffield,"AL"","2016","MPEFM II LIMITED PARTNERSHIP","n/a","71705","40.75%","1082209"
"BancIndependent,"Incorporated"","Sheffield,"AL"","2016","EDWARD FENNEL MAULDIN,"JR"","n/a","71705","40.75%","1082209"
"BancIndependent,"Incorporated"","Sheffield,"AL"","2016","LEONARD PREUIT MAULDIN","n/a","71705","40.75%","1082209"
"BancIndependent,"Incorporated"","Sheffield,"AL"","2016","MACKE MAULDIN","n/a","71705","40.75%","1082209"
"BancIndependent,"Incorporated"","Florence,"AL"","2016","LEONARD PREUIT MAULDIN","n/a","14440","8.21%","1082209"
"BancIndependent,"Incorporated"","Florence,"AL"","2016","MACKE BUCHANAN MAULDIN","n/a","10543","5.99%","1082209"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"BancIndependent,"Incorporated"","CEO/CHAIRMAN and DIRECTOR","EDWARD FENNEL MAULDIN,"JR"","n/a","MPEFM II,"LP"","2016","BANKER","539032"
"BancIndependent,"Incorporated"","CEO/CHAIRMAN and DIRECTOR","EDWARD FENNEL MAULDIN,"JR"","n/a","MPEFM,"LP"","2016","BANKER","539032"
"BancIndependent,"Incorporated"","CEO/CHAIRMAN and DIRECTOR","EDWARD FENNEL MAULDIN,"JR"","n/a","MPEFM,"INC."","2016","BANKER","539032"
"BancIndependent,"Incorporated"","CEO/CHAIRMAN and DIRECTOR","EDWARD FENNEL MAULDIN,"JR"","n/a","MPEFM II,"INC."","2016","BANKER","539032"
"BancIndependent,"Incorporated"","PRESIDENT & DIRECTOR","MACKE B. MAULDIN","n/a","MPEFM II,"LP"","2016","BANKER","539032"
"BancIndependent,"Incorporated"","PRESIDENT & DIRECTOR","MACKE B. MAULDIN","n/a","MPEFM,"LP"","2016","BANKER","539032"
"BancIndependent,"Incorporated"","PRESIDENT & DIRECTOR","MACKE B. MAULDIN","n/a","MPEFM,"INC."","2016","BANKER","539032"
"BancIndependent,"Incorporated"","PRESIDENT & DIRECTOR","MACKE B. MAULDIN","n/a","MPEFM II,"INC."","2016","BANKER","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ROY S. STEVENS","n/a","n/a","2016","RETIRED EDUCATOR","539032"
"BancIndependent,"Incorporated"","DIRECTOR","RONNIE FLIPPO","n/a","R.G. FLIPPO & ASSOCIATES","2016","RETIRED CONSULTANT","539032"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT & DIRECTOR","LEONARD PREUIT MAULDIN","n/a","MPEFM II LP","2016","BANKER","539032"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT & DIRECTOR","LEONARD PREUIT MAULDIN","n/a","MPEFM,"LP"","2016","BANKER","539032"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT & DIRECTOR","LEONARD PREUIT MAULDIN","n/a","MPEFM,"INC."","2016","BANKER","539032"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT & DIRECTOR","LEONARD PREUIT MAULDIN","n/a","MPEFM II,"INC."","2016","BANKER","539032"
"BancIndependent,"Incorporated"","DIRECTOR","JOSEPH F. COBB","n/a","n/a","2016","RETIRED BANKER","539032"
"BancIndependent,"Incorporated"","DIRECTOR","CHARLES SASSER","n/a","n/a","2016","RETIRED BANKER","539032"
"BancIndependent,"Incorporated"","n/a","MPEFMII LIMITED PARTNERSHIP","n/a","n/a","2016","LIMITED PARTNERSHIP","539032"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT AND CFO","RICHARD WARDLAW","n/a","n/a","2016","BANKER","539032"
"BancIndependent,"Incorporated"","DIRECTOR","DON MILLER","n/a","n/a","2016","RETIRED BANKER","539032"
"BancIndependent,"Incorporated"","DIRECTOR","JOANNE BECK","n/a","n/a","2016","RETIRED BANKER","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","SERVICE PARTNERS,"LLC"","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","JOHNSON PRODUCTS,"LLC"","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","BIG RIVER TOWERS,"INC."","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","ALLAN NEILL PROPERTIES,"INC."","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","A&H AIRCRAFT SALES,"INC."","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","NEILL LIMITED PARTNERSHIP","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","A&D HOLDINGS,"INC."","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","ALLAN NEILL","n/a","N&P PROPERTIES,"LLC"","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","PAUL WALLACE","n/a","PLW1,"LLC"","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","PAUL WALLACE","n/a","PLW2,"LLC"","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","PAUL WALLACE","n/a","WALLACE HOLDINGS,"LLC"","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","PAUL WALLACE","n/a","WALCAR,"LLC"","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","PAUL WALLACE","n/a","THE WOODLANDS APARTMENT TOWNHOMES,"LLC"","2016","BUSINESSMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","VANESSA MORSE","n/a","SAGE DEVELOPMENT FUND","2016","BUSINESSWOMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","VANESSA MORSE","n/a","FALL CREEK INVESTMENT FUND","2016","BUSINESSWOMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","VANESSA MORSE","n/a","RENEVOTAION BRANDS,"LLC"","2016","BUSINESSWOMAN","539032"
"BancIndependent,"Incorporated"","DIRECTOR","LUCY TROUSDALE","n/a","HONEYSUCKLE HILL FARM,"LP"","2016","BUSINESSWOMAN","539032"
"BancIndependent,"Incorporated"","EXECUTIVE VICE PRESIDENT","PENNY CAMP","n/a","n/a","2016","BANKER","539032"
```
