```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Metro Bancorp","Tuscumbia,"AL"","2019","Noah Edward Underwood","Common stock","34668","7.63%","n/a"
"First Metro Bancorp","Muscle Shoals,"AL"","2019","Rodney Howard","Common stock","28196","6.20%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Metro Bancorp","Director & President","Rodney Howard","Partner","JoBabe Properties","2019","Banker","n/a"
"First Metro Bancorp","Director","Harold Gene Aycock","Member","Second Creek,"LLC"","2019","Pharmacist & Real Estate Developer","n/a"
"First Metro Bancorp","Director","Harold Gene Aycock","Member","Martin-Aycock Properties LLC","2019","Pharmacist & Real Estate Developer","n/a"
"First Metro Bancorp","Director","Harold Gene Aycock","Member","Martin-Aycock-McCoy LLC","2019","Pharmacist & Real Estate Developer","n/a"
"First Metro Bancorp","Director","Harold Gene Aycock","Member","McCoy,"Aycock","LLC"","2019","Pharmacist & Real Estate Developer","n/a"
"First Metro Bancorp","Director","Harold Gene Aycock","","King Street Properties","2019","Pharmacist & Real Estate Developer","n/a"
"First Metro Bancorp","Director","Harold Gene Aycock","Member","Riverbluff Properties LLC","2019","Pharmacist & Real Estate Developer","n/a"
"First Metro Bancorp","Director","Harold Gene Aycock","Member","BAM,"LLC"","2019","Pharmacist & Real Estate Developer","n/a"
"First Metro Bancorp","Director","Harold Gene Aycock","Member","South Bridge,"LLC"","2019","Pharmacist & Real Estate Developer","n/a"
"First Metro Bancorp","Director","James D. Hughston","Partner","Black & Hughston PC","2019","Attorney","n/a"
"First Metro Bancorp","Director","James D. Hughston","Secretary","North AL Abstract & Guaranty Co.,"Inc."","2019","Attorney","n/a"
"First Metro Bancorp","Director","James D. Hughston","Partner","Triple J Investments,"LLC"","2019","Attorney","n/a"
"First Metro Bancorp","Director","James D. Hughston","","JH Properties,"LLC"","2019","Attorney","n/a"
"First Metro Bancorp","Director","Noah Edward Underwood","n/a","See ""Schedule 1"" attached","2019","Agricultural Equipment Dealer","n/a"
"First Metro Bancorp","Director","Glenda Bowling","n/a","n/a","2019","Retired","n/a"
"First Metro Bancorp","Director","Donald L. Lewis","n/a","n/a","2019","Retired","n/a"
"First Metro Bancorp","Director","Gregg Pounders","n/a","See ""Schedule 2"" attached","2019","Commercial R/E Broker & Developer","n/a"
"First Metro Bancorp","Vice President & Director","Greg Bowling","Exec. VP & Director","VB Properties,"LLC"","2019","Banker","n/a"
"First Metro Bancorp","Vice President & Director","Greg Bowling","","Mud Creek Farm","2019","Banker","n/a"
"First Metro Bancorp","Director","Bobby Irons","n/a","n/a","2019","Retired","n/a"
"First Metro Bancorp","Director","Russell Carbine","n/a","See ""Schedule 3"" attached","2019","Commercial Construction","n/a"
"First Metro Bancorp","Director","Ronnie Garner","n/a","See ""Schedule 4"" attached","2019","Auto Sales","n/a"
"First Metro Bancorp","Treasurer","John Conn","ExecVP&CFO","n/a","2019","CFO","n/a"
"First Metro Bancorp","Secretary","Donna Patrick Keenum","Exec. Sec.","n/a","2019","Executive Secretary","n/a"
```
