```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"Century Bancorp,"Inc."","Bogart","2017","Estelle Brown","Common Stock","47735","6.99%"
"Century Bancorp,"Inc."","Milledgeville","2017","Patricia B Thompson","Common Stock","83781","12.26%"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"Century Bancorp,"Inc."","Director","Victor D. Bayne","Director","Bayne's Army Store","2017"
"Century Bancorp,"Inc."","Chairman","T. Chris Boyd","Director","American Tank Maintenance,"LLC"","2017"
"Century Bancorp,"Inc."","Director","Leigh C. Chambers","Director","n/a","2017"
"Century Bancorp,"Inc."","Director","William M. Dyer","Director","n/a","2017"
"Century Bancorp,"Inc."","Director","W. Kendrick Farr","Director","n/a","2017"
"Century Bancorp,"Inc."","Director","Larry R. Garrett","Chairman","G&S Gas Service Inc","2017"
"Century Bancorp,"Inc."","Director","C. Steve McQuaig","Director","Family Eye Care Associates","2017"
"Century Bancorp,"Inc."","Director","Cheryl P. Pounds","Director","n/a","2017"
"Century Bancorp,"Inc."","Director","Patricia B. Thompson","Director","n/a","2017"
"Century Bancorp,"Inc."","Director/President/CEO","Derek B. Williams","Director/President/CEO","n/a","2017"
```
