```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First McMinnville Corporation","Murfreesboro,"TN"","2023","Mark A Pirtle Estate","n/a","90659","9.20%","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First McMinnville Corporation","Director","John G. Brock","Director","Brock Construction,"LLC"","2023","Constuction","n/a"
"First McMinnville Corporation","Director","John G. Brock","Director","BRB Partnership","2023","Constuction","n/a"
"First McMinnville Corporation","Director","Rufus W. Gonder","Partner","Harvest Farms Property","2023","CPA","n/a"
"First McMinnville Corporation","Director","Rufus W. Gonder","Secretary","Warren County Screw Machine,"LLC"","2023","CPA","n/a"
"First McMinnville Corporation","Director","Brian Kidd","n/a","n/a","2023","Chief Financial Officer","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Brookhaven Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","D&M Properties","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Eighth South","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","GTown,"LLC"","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","HD K Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Hoover & Son Insurance","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","HPHK Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","IPM","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Investment Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","JBL Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","K & H Contruction","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","K & H Properties","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Kirby Real Estate Co","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","MOB Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","MT Medical Management","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Murfreesboro 96 Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Old Fort Town Houses Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Providence Point Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","THK Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","Robert L. Kirby","Partner","Blues Brothers Partners","2023","Real Estate Development","n/a"
"First McMinnville Corporation","Director","C. Levoy Knowles","Director","n/a","2023","Retired","n/a"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Owner","Shane McFarland Construction,"LLC"","2023","Construction","n/a"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Member","D & M Properties","2023","Construction","n/a"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Member","MC2 Properties","2023","Construction","n/a"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Member","Mid TN Medical Mgmt,"PLLC"","2023","Construction","n/a"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Member","DM Homes","2023","Construction","n/a"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Member","Leads,"LLC"","2023","Construction","n/a"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Member","Caroline Farms,"LLC"","2023","Construction","n/a"
"First McMinnville Corporation","Director","Mitchell Shane McFarland","Member","SSRE Investments","2023","Construction","n/a"
"First McMinnville Corporation","Director","William S. Rogers","General Manager","n/a","2023","Public Utilites","n/a"
"First McMinnville Corporation","Director","Gentry B Underhill,"Jr."","Partner","Kensington Square Investments","2023","CPA","n/a"
"First McMinnville Corporation","Director","Alan West","Owner","Custom Collision Repair Center","2023","Auto Collsion Repair","n/a"
"First McMinnville Corporation","President & CEO","Pieter J van Vuuren","n/a","n/a","2023","Banking","n/a"
"First McMinnville Corporation","Chief Risk Officer","Scott Uselton","n/a","n/a","2023","Banking","n/a"
"First McMinnville Corporation","Chief Financial Officer","Keith Wilson","n/a","n/a","2023","Banking","n/a"
"First McMinnville Corporation","Chief Information Technology Officer","Michael Weeter","n/a","n/a","2023","Banking","n/a"
"First McMinnville Corporation","Chief Lending Officer","Brian Wilcox","n/a","n/a","2023","Banking","n/a"
"First McMinnville Corporation","Chief Experience Officer","Anne Vance","n/a","n/a","2023","Banking","n/a"
"First McMinnville Corporation","Chief Administrative Officer","Katie Bennett","n/a","n/a","2023","Banking","n/a"
"First McMinnville Corporation","Chief Credit Officer","Greg Hamilton","n/a","n/a","2023","Banking","n/a"
```
