```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Hometown Bancshares,"Inc."","Hackleburg,"AL"","2020","Paul Ray Estate","Common Stock","95173","11.90%","n/a"
"Hometown Bancshares,"Inc."","Hackleburg,"AL"","2020","Max Ray Estate","Common Stock","95173","11.90%","n/a"
"Hometown Bancshares,"Inc."","Hamilton,"AL"","2020","Delmo Payne","Common Stock","136309","17.04%","n/a"
"Hometown Bancshares,"Inc."","Hamilton,"AL"","2020","Gerald Terrell","Common Stock","149178","18.65%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Hometown Bancshares,"Inc."","Director","Charles Babb","n/a","n/a","2020","Retired","n/a"
"Hometown Bancshares,"Inc."","CEO","Harold Hulsey","n/a","Hulsey Logging","2020","Hulsey Logging","n/a"
"Hometown Bancshares,"Inc."","CEO","Harold Hulsey","n/a","Grand Trucking","2020","Hulsey Logging","n/a"
"Hometown Bancshares,"Inc."","Director","Johnny Mack Lawler","n/a","Guin & Parrish CPA","2020","Lawler & Cole,"CPA"","n/a"
"Hometown Bancshares,"Inc."","Director","Delmo Payne","n/a","n/a","2020","Retired","n/a"
"Hometown Bancshares,"Inc."","Director","Gerald Terrell","n/a","n/a","2020","Retired","n/a"
"Peoples Trust Bank CEO","Director and President","Randy Whitehead","n/a","n/a","2020","Peoples Trust Bank","n/a"
"Peoples Trust Bank Chief Operations Officer","Secretary","Rebecca Cummings","n/a","n/a","2020","Peoples Trust Bank Chief Operations Officer","n/a"
"Peoples Trust Bank Senior Loan Officer","Director","Eric Poe","n/a","n/a","2020","Peoples Trust Bank Senior Loan Officer","n/a"
"Peoples Trust Bank Senior Loan Officer","Director","Keith Brumley","n/a","Marion County Board of Education","2020","Peoples Trust Bank Senior Loan Officer","n/a"
```
