```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Citizens Bancorp Investment,"Inc."","Lafayette,"Tn."","2019","Cynthia McClard","n/a","1645400","28.02%","n/a"
"Citizens Bancorp Investment,"Inc."","Lafayette,"Tn."","2019","Charles E. Darnell","n/a","455400","7.76%","n/a"
"Citizens Bancorp Investment,"Inc."","Lafayette,"Tn."","2019","Mike Reese","n/a","505800","8.61%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Citizens Bancorp Investment,"Inc."","Director/ Vice Chairman","Charles E. Darnell","Partner","Franklin Rental,"Inc."","2019","Retired","n/a"
"Citizens Bancorp Investment,"Inc."","Director/ Vice Chairman","Charles E. Darnell","Partner","P & D Investments","2019","Retired","n/a"
"Citizens Bancorp Investment,"Inc."","Director/ Vice Chairman","Charles E. Darnell","Partner","C&F Darnell Family Limited Partnership","2019","Retired","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Mike Reese","Owner","MWR Enterprises,"Inc. II"","2019","Grocery/Retail","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Mike Reese","Owner","R&P Foods LLC","2019","Grocery/Retail","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Mike Reese","Partner","B&R Rentals","2019","Grocery/Retail","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Mike Reese","Owner","Mike & Yvonne Reese Farm","2019","Grocery/Retail","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Tom McCall","Manager / Partner","DT McCall & Sons","2019","Retail/ Furniture","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Tom McCall","Partner","McCall Realty Co.","2019","Retail/ Furniture","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Tony Polston","Manager","BD Polston & Son Builders Supply Inc","2019","Building Supply","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Tony Polston","Partner","P&D Investments","2019","Building Supply","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Tony Polston","Partner","P & Hix Investments","2019","Building Supply","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Cynthia McClard","Owner","McClards Gifts","2019","Consulting","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Cynthia McClard","Executor","Mcclard Foundation","2019","Consulting","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Gail Srygley","None","n/a","2019","Education","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Ransom Jones","Partner","Larco Group","2019","Retired","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Jon Alan Long","Owner","Dr. Jon Alan Long,"DDS"","2019","Dentist","n/a"
"Citizens Bancorp Investment,"Inc."","Director","Eugene R. London,"Jr."","Owner","SIM&S Inc.","2019","Security Systems","n/a"
"Citizens Bancorp Investment,"Inc."","Director/ EVP","Joe Carter","None","n/a","2019","Retired Banker","n/a"
"Citizens Bancorp Investment,"Inc."","Director/ President/ CEO","Peter Williston","Limited Partner","Williston Family Partnership LTD","2019","Banking","n/a"
"Citizens Bancorp Investment,"Inc."","Director/ EVP","Thomas E. Anderton,"Jr."","None","n/a","2019","Banking","n/a"
"Citizens Bancorp Investment,"Inc."","CFO Treasurer","Arthur Taylor,"Jr."","None","n/a","2019","Banking","n/a"
```
