```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Lexington,"KY"","2015","Lucy Y. Boutin","Common","3359","6.5%","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Key Largo,"FL"","2015","Blair M. Bynum","Common","5556","10.90%","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Tampa,"FL"","2015","Michael H. Bynum","Common","5607","11.00%","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Tampa,"FL"","2015","Meade M. Bynum","Common","3218","6.32%","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Tampa,"FL"","2015","Samuel G. Bynum","Common","5556","10.90%","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Tampa,"FL"","2015","Trust A u/w S. G. Maddox","Common","7226","14.17%","1139840"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Samuel G. Bynum","EVP","Tampa Farm Services","2015","Poultry/Egg Production","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","President/CEO","William D. Lanford","President/CEO","n/a","2015","n/a","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Secretary","Kim Warren","n/a","n/a","2015","VP First State Bank of Blakely","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Ronald L. Collins","Director","n/a","2015","Retired","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Chairman/Director","Michael H. Bynum","President","Tampa Farm Services","2015","Poultry/Egg Production","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Phil Clinkscales","VP","P&G Farms,"Inc."","2015","Retired","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","James F. Hattaway III","President","Hattaway Motors,"Inc."","2015","Automobile Sales","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Robert E. McLendon","President","Sunshine Warehouse,"Inc."","2015","Farmer","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Robert E. McLendon","President","Albany Cold Storage,"Inc."","2015","Farmer","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","n/a","Trust A u/w S. G. Maddox","n/a","n/a","2015","n/a","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Nelson Hattaway","Self-employed","Hattaway Farms","2015","Farmer","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Nelson Hattaway","VP","Hattaway Motors,"Inc."","2015","Farmer","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Max M. Holman","Self-employed owner","Holman Appraisal Service","2015","Appraiser","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Alex Howell,"Jr."","n/a","n/a","2015","Retired","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Martin T. Howard,"III"","Pres.","Early Tractor,"Inc."","2015","Manager","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Harold Still","Pres.","Southern Ag. Com","2015","Contractor","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Ike Newberry","n/a","n/a","2015","Retired","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","n/a","Blair M. Bynum","Exec. VP","Tampa Farm Services","2015","Poultry/egg Production","1139840"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Jimmy Loyless","Self-employed owner","Sycamore Tree Consulting","2015","Bank Consulting","1139840"
```
