```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"West Alabama Capital Corp.","Carrollton,"AL."","2015","Andrew C. Wade","(A)","","19.39%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL."","2015","Andrew C. Wade","(B)","","5.61%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL."","2015","Wade Family Partnership","(A)","","17.67%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL."","2015","Gerry C. Wade","(A)","","5.61%","n/a"
"West Alabama Capital Corp.","Birmingham,"AL."","2015","Cheryl R. Alford","(A)","","5.58%","n/a"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"West Alabama Capital Corp.","President & Director","Andrew C. Wade","Member","Perrigin Farms,"LLC"","2015","Chairman,"West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Vice President & Director","William R. Finney","n/a","n/a","2015","President & CEO (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","Director","Drew Wade","Director & Secretary/ Treasurer","Marvel Center,"Inc."","2015","COO (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","Director","W. O. Kirk","General Partner","Kirk Enterprises","2015","Retired District Judge/Attorney","n/a"
"West Alabama Capital Corp.","Director","Joe Lewis","Manager","JBL Alabama Properties LLC","2015","Retired","n/a"
"West Alabama Capital Corp.","Director","Joe Lewis","Manager","Joe & Claudia Lewis Properties LLC","2015","Retired","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Owner","GRADYCO,"LLC"","2015","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Owner","AGL Properties","2015","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Owner","Southland Trucks Inc.","2015","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Owner","Linn Investments","2015","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","J. Chris McCool","n/a","n/a","2015","District Attorney","n/a"
"West Alabama Capital Corp.","Director & Sr. VP/H.R. Officer","Carol McKinzey","n/a","n/a","2015","Sr. VP/Human Resources Officer WAВТ","n/a"
"West Alabama Capital Corp.","Director","George Newman","Member","G & J Alabama Properties,"LLC"","2015","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","Mark Prater","n/a","n/a","2015","Retired -West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Partner","Kellann,"LLC"","2015","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Partner","Swann,"LLC"","2015","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Robert E. Burns","n/a","Band of Brothers Brewing Co,"LLC"","2015","Retired Telecom Executive","n/a"
"West Alabama Capital Corp.","Vice President & CFO","Nancy J. Turner","n/a","n/a","2015","SVP &CFO (West Alabama Bank &Trust)","n/a"
"West Alabama Capital Corp.","n/a","Karen Black","n/a","n/a","2015","VP & Senior Lending Officer (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","n/a","Marshall Puckett","n/a","n/a","2015","Chief Technology Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","n/a","Joseph Brad Williams","Member","GBW,"LLC"","2015","VP & Sr. Lending Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","n/a","Michael Scott Christoff","n/a","n/a","2015","Sr. VP & Loan Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","Director","Jay Parker","n/a","LJW Properties,"LLC"","2015","Physician Family Practice","n/a"
"West Alabama Capital Corp.","VP & Compliance Officer","Alisha Brookes Smith","n/a","n/a","2015","VP & Compliance Officer (West Alabama Bank & Trust)","n/a"
```
