```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Citizens Bancorp of Winfield,"Inc."","Winfield,"AL"","2021","Russell Carothers (William R Carothers II)","Class A Common Stock","1166","46%","n/a"
"Citizens Bancorp of Winfield,"Inc."","Winfield,"AL"","2021","Robert L. Carothers","Class A Common Stock","1030","40%","n/a"
"Citizens Bancorp of Winfield,"Inc."","Tuscaloosa,"AL"","2021","William A. Hill,"Jr."","Class A Common Stock","132","5%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Citizens Bancorp of Winfield,"Inc."","Director","Russell Carothers","n/a","n/a","2021","banker","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director","Robert L. Carothers","n/a","n/a","2021","banker","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director,"Chairman","President"","Christian Hill Carothers","n/a","n/a","2021","banker","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director & Lead Director","Jimmy Dickinson","Comptroller","Continental Conveyor & Equipment Co","2021","retired manufact.","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director","Paul B Wilson","n/a","Baymont Inc.","2021","Retired manufact.","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director","Raymond C Spann,"Jr."","n/a","Spann Hardware","2021","Retail Business","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director","William A Hill,"Jr."","n/a","Cardiology Consultants","2021","Physician","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director,"Vice Chairman"","Tamra P Trull","n/a","n/a","2021","banker","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director","John S Garner","n/a","Timber Creek Housing","2021","Sales Manufact.","n/a"
"Citizens Bancorp of Winfield,"Inc."","Director","Robert L. Carothers,"Jr"","Partner","Jones Walker LLP","2021","Attorney","n/a"
```
