Here are the two CSV tables as requested:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"CedarStone Financial,"Inc."","Lebanon","2019","Jacqueline W. Cowden","n/a","n/a","6.2%"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"CedarStone Financial,"Inc."","Director/Chairman","Kevin D. Bay","President","Bay's Southern Bread","2019"
"CedarStone Financial,"Inc."","Director/Chairman","Kevin D. Bay","Chief Manager","Specialty Breads LLC","2019"
"CedarStone Financial,"Inc."","Director","Jacqueline W. Cowden","Partner","Tristar Farms","2019"
"CedarStone Financial,"Inc."","Director","Jacqueline W. Cowden","Partner","Tristar of W.C.","2019"
"CedarStone Financial,"Inc."","Director/President/CEO","Robert L. McDonald Sr.","n/a","n/a","2019"
"CedarStone Financial,"Inc."","Director","Donald E. Moser","n/a","n/a","2019"
"CedarStone Financial,"Inc."","Director","Bancroft O'Quinn,"Jr."","Owner","Bancroft O'Quinn,"MD"","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Dempsey,"Vantrease & Follis","PLLC"","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Church Street Enterprises","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Church Street II","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","West Main Street Properties","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","United Investors","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Plain Grove Investors","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Pinnacle Partners","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Progressive Properties","2019"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Shareholder","IWS Logistics Inc","2019"
"CedarStone Financial,"Inc."","Director","Victor K. Nixon","President/Owner","Savik,"LLC"","2019"
"CedarStone Financial,"Inc."","Director","Victor K. Nixon","Partner","C & H Properties","2019"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Partner","615 Real Property,"LP"","2019"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Member","Quincy-Hart,"LLC"","2019"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Partner","FRAM","2019"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Member","Small Fly,"LLC"","2019"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Partner","Filtered Investments","2019"
"CedarStone Financial,"Inc."","EVP & CFO","Kenneth K. Mattox","n/a","n/a","2019"
"CedarStone Financial,"Inc."","EVP & Operations Manager","Tina M. Winfree","n/a","n/a","2019"
```
