```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"CedarStone Financial,"Inc."","Lebanon,"TN"","2019","Jacqueline W. Cowden","n/a","n/a","6.2%","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"CedarStone Financial,"Inc."","Director/Chairman","Kevin D. Bay","President","Bay's Southern Bread","2019","President of Bread Manufacturer","3262788"
"CedarStone Financial,"Inc."","Director/Chairman","Kevin D. Bay","Chief Manager","Specialty Breads LLC","2019","President of Bread Manufacturer","3262788"
"CedarStone Financial,"Inc."","Director","Jacqueline W. Cowden","Partner","Tristar Farms","2019","Retired CEO of Corrugated Display & Package Manufacturer","3262788"
"CedarStone Financial,"Inc."","Director","Jacqueline W. Cowden","Partner","Tristar of W.C.","2019","Retired CEO of Corrugated Display & Package Manufacturer","3262788"
"CedarStone Financial,"Inc."","Director/President/CEO","Robert L. McDonald Sr.","n/a","n/a","2019","n/a","3262788"
"CedarStone Financial,"Inc."","Director","Donald E. Moser","n/a","n/a","2019","Retired Banker","3262788"
"CedarStone Financial,"Inc."","Director","Bancroft O'Quinn,"Jr."","Owner","Bancroft O'Quinn,"MD"","2019","Medical Doctor / Real Estate Investor","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Dempsey,"Vantrease & Follis","PLLC"","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Church Street Enterprises","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Church Street II","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","West Main Street Properties","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","United Investors","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Plain Grove Investors","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Pinnacle Partners","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Partner","Progressive Properties","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Paul B. Vantrease,"Jr."","Shareholder","IWS Logistics Inc","2019","CPA","3262788"
"CedarStone Financial,"Inc."","Director","Victor K. Nixon","President/Owner","Savik,"LLC"","2019","Retired Contractor / General Business","3262788"
"CedarStone Financial,"Inc."","Director","Victor K. Nixon","Partner","C & H Properties","2019","Retired Contractor / General Business","3262788"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Partner","615 Real Property,"LP"","2019","Entrepreneur","3262788"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Member","Quincy-Hart,"LLC"","2019","Entrepreneur","3262788"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Partner","FRAM","2019","Entrepreneur","3262788"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Member","Small Fly,"LLC"","2019","Entrepreneur","3262788"
"CedarStone Financial,"Inc."","Director","Michael A. Moscardelli","Partner","Filtered Investments","2019","Entrepreneur","3262788"
"CedarStone Financial,"Inc."","EVP & CFO","Kenneth K. Mattox","n/a","n/a","2019","n/a","3262788"
"CedarStone Financial,"Inc."","EVP & Operations Manager","Tina M. Winfree","n/a","n/a","2019","n/a","3262788"
```
