### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Pioneer Community Group,"Inc."","n/a","2023","n/a","n/a","n/a","n/a","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"Pioneer Community Group,"Inc."","Director","Kevin Heath Bailey","2023","Dentist","0.0036%","n/a","n/a"
"Pioneer Community Group,"Inc."","Director","M. Randall Dority","2023","Retired Public School Teacher","0.0044%","n/a","n/a"
"Pioneer Community Group,"Inc."","Director","Tara Elder","2023","Consultant","0.0032%","n/a","n/a"
"Pioneer Community Group,"Inc."","Director","Phillip Haga","2023","Real Estate Appraiser","0.0028%","n/a","n/a"
"Pioneer Community Group,"Inc."","Director","Jeffery A. Miller","2023","Executive Director of WV Parkways Authority","0.1400%","n/a","n/a"
"Pioneer Community Group,"Inc."","Director","Mary E. Spence","2023","Retired Loan Officer","0.0040%","n/a","n/a"
"Pioneer Community Group,"Inc."","Director,"Chairman"","Carl W. Roop","2023","Attorney","0.5751%","n/a","n/a"
"Pioneer Community Group,"Inc."","President,"CEO","Director"","Gregory S. Shupe","2023","n/a","0.1672%","n/a","n/a"
"Pioneer Community Group,"Inc."","Director","Christopher R. Vaught","2023","Consultant","0.1726%","n/a","n/a"
"Pioneer Community Group,"Inc."","Principal Shareholder","Phillip Blair Haga","2023","Retired","11.3904%","n/a","n/a"
