### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Texas Gulf Bancshares,"Inc."","Davis,"CA"","2023","Sarah B. Hrdy","Common Stock","24626","5.28%","n/a"
"Texas Gulf Bancshares,"Inc."","Davis,"CA"","2023","Hrdy Descendants Trust","Common Stock","85975","18.43%","n/a"
"Texas Gulf Bancshares,"Inc."","Winters,"CA"","2023","Nicholas Hrdy","Common Stock","224","0.05%","n/a"
"Texas Gulf Bancshares,"Inc."","Houston,"TX"","2023","Joan Blaffer Johnson","Common Stock","13814","2.96%","n/a"
"Texas Gulf Bancshares,"Inc."","Houston,"TX"","2023","Wirt Blaffer","Common Stock","2290","0.49%","n/a"
"Texas Gulf Bancshares,"Inc."","Houston,"TX"","2023","KSW Partners Trust","Common Stock","50056","10.73%","n/a"
"Texas Gulf Bancshares,"Inc."","Houston,"TX"","2023","Camilla R. Blaffer","Common Stock","22360","4.79%","n/a"
"Texas Gulf Bancshares,"Inc."","Dallas,"TX"","2023","H. Walker Royall","Common Stock","30113","6.45%","n/a"
"Texas Gulf Bancshares,"Inc."","Houston,"TX"","2023","John Royall","Common Stock","30313","6.50%","n/a"
"Texas Gulf Bancshares,"Inc."","Dallas,"TX"","2023","Catherine B. Taylor","Common Stock","8852","1.90%","n/a"
"Texas Gulf Bancshares,"Inc."","Chicago,"IL"","2023","Katherine Taylor","Common Stock","4251","0.91%","n/a"
"Texas Gulf Bancshares,"Inc."","Dallas,"TX"","2023","Christie Taylor Agency","Common Stock","46391","9.94%","n/a"
"Texas Gulf Bancshares,"Inc."","Dallas,"TX"","2023","NVT Midway Trust","Common Stock","43707","9.37%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder","Camilla Blaffer","2023","Investor","4.79%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder,"Chairman","Director"","Wirt Blaffer","2023","Consultant","0.49%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","CEO,"Director"","James F. Brown,"Jr."","2023","Banker","1.81%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Securities Holder","Hrdy Descendants Trust","2023","Trust","18.43%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder,"Director"","Nicholas Hrdy","2023","Investor","0.05%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder,"Advisory Director"","Sarah B. Hrdy","2023","Investor","5.28%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Director","Richard W. Jochetz","2023","Banker","0.55%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder","Joan B. Johnson","2023","Investor","2.96%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Securities Holder","KSW Partners Trust","2023","Trust","10.73%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Director","Sagness Girouard,"III"","2023","Lawyer","0.43%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder","H. Walker Royall","2023","Investor","6.45%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder,"Director"","John Royall","2023","Investor","6.50%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder","Catherine Taylor","2023","Investor","1.90%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder","Katherine Taylor","2023","Investor","0.91%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Principal Shareholder","Christie Taylor Agency","2023","Investor","9.94%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Prinicipal Shareholder,"Director"","Nicholas Van Taylor","2023","Investor","9.37%","n/a","n/a"
"Texas Gulf Bancshares,"Inc."","Secretary,"Treasurer","Chief Financial Officer"","Deborah K. Wintjen","2023","Banker","0.10%","n/a","n/a"
