### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"First Federal Financial Corporation","Director,"Chairman of the Board"","Robert P. Wellons","2024","Real Estate Construction","12.79%","n/a","0.64%"
"First Federal Financial Corporation","Director,"Vice Chairman of the Board"","Don Wellons","2024","Real Estate","12.78%","n/a","0.95%"
"First Federal Financial Corporation","n/a","Sylvia Craft","2024","Real Estate","12.79%","n/a","0.48%"
"First Federal Financial Corporation","n/a","John Wellons,"Jr. Revocable Trust"","2024","n/a","12.79%","n/a","0.52%"
"First Federal Financial Corporation","Director,"President"","Gaye W. Mashburn","2024","Real Estate","6.48%","n/a","0.01%"
"First Federal Financial Corporation","Director","Joy W. Moore","2024","Real Estate","6.48%","n/a","0.01%"
"First Federal Financial Corporation","Director,"Treasurer"","William T. Allen","2024","CPA","0.00%","n/a","0.00%"
"First Federal Financial Corporation","Director,"Vice-Chairman of the Board"","Clement E. Medley","2024","Retired","0.10%","n/a","0.58%"
"First Federal Financial Corporation","Director","Charlene Hamlett","2024","Real Estate","0.00%","n/a","0.98%"
